source,page,factory_name,file,latitude,longitude,organization,year,matched_brands,address,geocoded,brand,num_workers,district,city
Alliance 2014,1.0,"factories) of the Alliance factory list, further highlighting the need for combined efforts on behalf of garment industry workers. By",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"releasing this information, the Alliance for Bangladesh Worker Safety hopes to be taking yet another step towards partnership on",No,,,,
Alliance 2014,2.0,housing in,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,,,,,,
Alliance 2014,2.0,multi-purpose,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,,,,,,
Alliance 2014,2.0,building,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,,,,,,
Alliance 2014,2.0,"* A & A Trousers LTD Haribaritek, Pubail College Gazipur Dhaka 1 2 No No One factory one 1773 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Gate,Pubail, Gazipur building",No,,,,
Alliance 2014,2.0,"ABONI FASHIONS LTD. 23, 24 UNION, TETULJHORA DHAKA Dhaka 6th floor No No Ground floor to 6th 2154 3",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"Mango, PVH","HEMAYETPUR, SAVAR floor",No,,,,
Alliance 2014,2.0,"* ABONI KNIT WEAR LTD 169-171 Tetulzhora Union, DHAKA Dhaka 1 7 No No 7 2547 2",alliance_2014.pdf,23.7935258,90.2708736,Alliance for Bangladesh Worker Safety,2014.0,"Primark, Mango, Marks & Spencer, PVH","Hemayetpur,Savar, DHAKA,",Yes,,,,
Alliance 2014,2.0,"* AKH FASHIONS LTD. 133-134, HEMAYETPUR, SAVAR, 3 1 :10, 1 : 1, Yes No Ground ,4th,6th.7th 600 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"DHAKA 1 : 1, 1 : 4 ,8th ,9th",No,,,,
Alliance 2014,2.0,"* AKH SHIRTS LTD. 133-134 HEMAYETPUR, SAVAR, SAVAR, 3 1 : 10, 1 : 1, Yes No Ground, 1st, 2nd, 600 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"DHAKA, 0, BD DHAKA 1 : 1, 1 : 4 5th ,& 8th floor",No,,,,
Alliance 2014,3.0,factory occupies,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,AKH Woven Group 133-134 AKH TowerHemayetpur Dhaka No No 1,No,,,,
Alliance 2014,3.0,"* Alif Garments Ltd 21/22, Babar RoadBlock-B, Dhaka 1/6; No No 350 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Alif Print & EM (Embroidery BangaBandhu Road., Dhaka Dhaka 2 1/1; Yes No 6 1100 2",No,,,,
Alliance 2014,3.0,ALPHA CLOTHING LTD SOUTH DHAKA Dhaka No No 550 1,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"C&A, Marks & Spencer, PVH","PANISHAIL,KASHIMPURGAZIPUR,",No,,,,
Alliance 2014,3.0,"AMC Sweater Ltd House# 158/283, Choydana, Gazipur Dhaka 5th No No 680 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"C&A, Mango","Gazipur, Bangladesh",No,,,,
Alliance 2014,4.0,factory occupies,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,* ANANTA DENIM TECHNOLOGY Nayabari Narayangonj Dhaka 2 Yes No 2600 2,No,,,,
Alliance 2014,4.0,"Ananta Jeanswear Ltd Ananta Jeanswear Limited, 277/ Gazipur Dhaka 2 Production No No 2350 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Tongi,Pagar, Gazipur. storied,",No,,,,
Alliance 2014,4.0,"Anzir Apparels Limited, Unit-1 Karim super market, Baipal, all 4 No No 1st to 4th floor 1120 1",alliance_2014.pdf,23.8477,90.2587,Alliance for Bangladesh Worker Safety,2014.0,"Mango, PVH","Savar, Dhaka",Yes,,,,
Alliance 2014,4.0,"* ANZIR APPARELS LTD SOMSHER PLAZA, DEPZ GATE 1 4 No No 2nd, 3rd and 4th 1214 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Walmart,GANAKBARISAVAR DHAKA 1349 floor,No,,,,
Alliance 2014,5.0,Apex Footwear Limited Mouza- ChandraShafipurKaliakoir Gazipur Dhaka 21 1/1; 2/2; No No All ? 5550 1,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Marks & Spencer,"Apex Group Chandora, Kaliakoir, Gazipur, Dhaka No No 1",No,,,,
Alliance 2014,5.0,floor use factory,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Apollo Stickers Co [New Plot # 649,650 DEPZ Road, Savar Dhaka 2 No No 65 1",No,,,,
Alliance 2014,5.0,"* Apparel Gallery Ltd 144-148, East Narashinghpur, Dhaka 1/6; Yes Yes Basement, Ground 4500 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Ashulia, Savar floor, 1st Floor, 2nd",No,,,,
Alliance 2014,5.0,"* Arefin Textile Mills Ltd. Plot # 20-24, BSCIC Industrial CHITTAGONG 2 No No 7+3 1166 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Area, Patiya,Chittagong,BD",No,,,,
Alliance 2014,6.0,* Armana Apparels Ltd 232-234 Tejgaon Industrial Dhaka Dhaka 1 1/10; Yes Yes 10 1900 1,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,AreaDhaka,No,,,,
Alliance 2014,6.0,"ARROW JEANS(PVT) LTD Musa Bhaban ,Port Connecting Chittagong Chittagon n/a 6 stories No No all 681 2",alliance_2014.pdf,22.333778,91.8344348,Alliance for Bangladesh Worker Safety,2014.0,Mango,Chittagong,Yes,,,,
Alliance 2014,6.0,"* Artistic Design Ltd 232-233 NarashinghpurAshulia Dhaka Dhaka 1 1/2, 1/7 Yes No Artistic Design Ltd 3300 3",alliance_2014.pdf,23.8477,90.2587,Alliance for Bangladesh Worker Safety,2014.0,Mango,Savar,Yes,,,,
Alliance 2014,6.0,"* Arunima Sportswear Ltd. Dewan idreis Zirabo Ashulia Dhaka 4 1 is 9 Yes No Building =01, 3650 4",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"BazarPukurbar, Ashulia, Savar storied, 1 is Storied = 09",No,,,,
Alliance 2014,6.0,"Ashiana Garments Ind. Ltd 2/1 East Rampura, D.I.T. Road, No No 500 1",alliance_2014.pdf,23.7643863,90.3890144,Alliance for Bangladesh Worker Safety,2014.0,Mango,Dhaka-1219,Yes,,,,
Alliance 2014,6.0,"* Asif Apparels Ltd. Plot #1381, Kashimpur Rd., Gazipur Dhaka 1 7 No No all 1430 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"C&A, PVH",KonabariGazipur,No,,,,
Alliance 2014,7.0,"* ASWAD COMPOSITE MILLS LTD. Kabirpur, Savar, Dhaka., Dhaka,, DHAKA 1 5 No No all 1861 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Bangladesh, DHAKA, 0, 1449, BD",No,,,,
Alliance 2014,7.0,"* Athletic Support Ltd 2nd, 3rd, 7th Floor, Village: Gazipur 1/2/6; 10 No No All 4000 1",alliance_2014.pdf,23.9901613,90.3834909,Alliance for Bangladesh Worker Safety,2014.0,Walmart,(Chandna) Gazipur Sadar,Yes,,,,
Alliance 2014,7.0,"ATS Apparels Ltd 414, Kochakuri, Gazipur Dhaka 1 6 No No All floor 2250 5",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"TelirchalaMouchak, Gazipur",No,,,,
Alliance 2014,7.0,"* ATS Pearl Ltd Sector 4, Plot #50, Sector#8, Chttagong 3 No No 1/3; 1703 3",alliance_2014.pdf,22.3232394,91.7755929,Alliance for Bangladesh Worker Safety,2014.0,,"Halishahar,Chittagong",Yes,,,,
Alliance 2014,7.0,"* Ayesha Clothing Co. Ltd. Jamgara, Ashulia Savar Dhaka Dhaka No No 3627 4",alliance_2014.pdf,24.4769288,90.2934413,Alliance for Bangladesh Worker Safety,2014.0,"Primark, Mango",Bangladesh,Yes,,,,
Alliance 2014,7.0,"* B.H.I.S. Apparels Ltd. 671 Dutta Para, Hossain Market, Gazipur Dhaka 3 1/6; 2/3; 3/1 No No ""fully Own building 2450 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,Tongi. Gazipur. * Gr. Fl.,No,,,,
Alliance 2014,8.0,"* Babylon Casualwear Ltd. PLOT NO 23-24,UNION Dhaka 2 3 No No 3 storied 1035 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,SAVAR floor-finishing &,No,,,,
Alliance 2014,8.0,"* BABYLON DRESSES LTD Plot 2-B/1, Darussalam Road, DHAKA Dhaka 5 Total Yes No Basement------- 1986 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Mirpur, Dhaka,Bangladesh. building 10 Accessories",No,,,,
Alliance 2014,8.0,"* Bando Design Ltd. Narsingpur, Ashulia Road Savar, Dhaka No No 1",alliance_2014.pdf,23.7643863,90.3890144,Alliance for Bangladesh Worker Safety,2014.0,Mango,Dhaka,Yes,,,,
Alliance 2014,8.0,* BANDO FASHIONLTD BADE KALAMESHAR KB BAZAR DHAKA Dhaka 0 7 No No 7 2500 2,alliance_2014.pdf,23.9997558,90.4173629,Alliance for Bangladesh Worker Safety,2014.0,Mango,"GAZIPUR, DHAKA, 0, BD",Yes,,,,
Alliance 2014,9.0,factory occupies,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Bangladesh Pou Hung Industrial Plots No. 20-36, Sector- Chittagong Chittagon No No 1700 1",No,,,,
Alliance 2014,9.0,"Limited 1,Karnaphuli EPZ,Karnafully EPZ, g",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"* BANGLADESH SPINNERS & PLOT #6-11, SECTOR - Chittagong Chittagon 3 1/3, 2/2. 3/4 Yes No All 1750 1",No,,,,
Alliance 2014,9.0,"Benchmark Apparels Limited Khoaznagar, Azimpara, CHITTAGONG Chittagon 1 3 No No 550 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Karnaphully, CHITTAGONG, 0, BD g",No,,,,
Alliance 2014,9.0,"* Beximco Fashions Ltd FS – SFB # 2, Dhaka Export Dhaka No No 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"Mango, PVH","Processing ZoneGanakbari, Savar",No,,,,
Alliance 2014,10.0,factory occupies,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"BOHEMIAN TRAVEL GEAR Plot # 30-32, Sector 3, Karnaphuli Chittagong 1 No No 1020 2",No,,,,
Alliance 2014,10.0,"Bonny Apparels (PVT) Ltd, Unit 2 1 Chowdhurypara (3rd floor)D.I.T. Dhaka Dhaka N/A Yes Yes 3rd & 6th floor 300 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"* BP Wears B-189, BSCIC Industrial Estate, Gazipur Dhaka 1 4 Yes No 1st floor to 3rd 850 1",No,,,,
Alliance 2014,10.0,"BSA APPARELS LIMITED PLOT#D 9-12, BLOCK#B, CHITTAGONG No No 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"FOUZDARHAT I/, CHITTAGONG,",No,,,,
Alliance 2014,10.0,"BSA FASHION LIMITED HOLDING#122/123, PLOT#C-13- CHITTAGONG No No 1",alliance_2014.pdf,22.2693121,91.7881508,Alliance for Bangladesh Worker Safety,2014.0,Mango,"I/A, CHITTAGONG, 0, BD",Yes,,,,
Alliance 2014,10.0,"C & A FASHION LIMITED PLOT 61,62 BSCIC INDUSTRIAL No No 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,"EXTN,CHITTAGONG 4200",No,,,,
Alliance 2014,10.0,"Campex (BD) Ltd BLDG No DS-1,Sector 1,Road Chittagong Chittagon Nil N/A No No Our factory is 968 3",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"2,CEPZChittagong Economic g situated in an",No,,,,
Alliance 2014,11.0,CDF Designs Ltd 348/B Tejgaon Industrial Dhaka Dhaka 1 N/A Yes No 4th to 5th 621 1,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,AreaDhaka-1208,No,,,,
Alliance 2014,11.0,* Chancellor Garments Ltd. 295/JA/4 Dhaka No No 1,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,Checkpoint Systems Bangladesh ADAMJEE EXPORT PROCESSING DHAKA No No 1,No,,,,
Alliance 2014,11.0,"Limited ZONE,, PLOT#37&56, ADAMJEE",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"NARAYANGAJ,DHAKA, DHAKA, 0,",No,,,,
Alliance 2014,12.0,factory occupies,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"* CLIFTON COTTON MILLS CDA PLOT # D28, 28-D/1, 28- CHITTAGONG 2 1/5; Shade No No 1/G, M, 1, 2, 3, 4, 5; 1600 3",No,,,,
Alliance 2014,12.0,"CONVINCE APPARELS LTD PLOT NO 68-71, BLOCK - K, No No 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,"DHAKA-1216, BANGLADESH",No,,,,
Alliance 2014,12.0,"* Copper Company, Ltd. FS-SFB, 1 Floor Both Chittagong No No 201 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Walmart,WingsChittagong Export,No,,,,
Alliance 2014,13.0,"* Cortz Apparels Ltd. Unit 2 Nawjor, Kadda Bazar, Gazipur. Dhaka No No 1181 1",alliance_2014.pdf,24.4769288,90.2934413,Alliance for Bangladesh Worker Safety,2014.0,"Primark, Mango",Bangladesh,Yes,,,,
Alliance 2014,13.0,"* Cotton Field BD Ltd. Shima Complex, Plot-23, Sataish Tongi Dhaka all 7 No No 7 1283 1",alliance_2014.pdf,23.9116021,90.3787298,Alliance for Bangladesh Worker Safety,2014.0,"Mango, PVH","Road, Gazipura, Tongi, Gazipur",Yes,,,,
Alliance 2014,13.0,"* COTTON HARVEST LTD PLOT # 4, KADAMTALI, No No 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"Walmart, Mango","SHAMPUR, DHAKA-1204,",No,,,,
Alliance 2014,13.0,"Creative Collection Ltd Plot# 69 & 70, Nishat Gazipur Dhaka No No 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,PVH,NagorTongiGazipur,No,,,,
Alliance 2014,13.0,"* Creative Wool Wear Ltd. 3/B, Darus Salam Road, Mirpur-1, DHAKA 2 5 No No all 1100 1",alliance_2014.pdf,23.7643863,90.3890144,Alliance for Bangladesh Worker Safety,2014.0,Mango,"DHAKA, BD",Yes,,,,
Alliance 2014,14.0,"CROWN MILLS (BD) LTD. PLOT NOS. 17-19 & 36-38, CHITTAGONG Chittagon 2/1; 4 No No 1/4, Shed-1 1045 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"SECTOR 2, CHITTAGONG, CH, BD g",No,,,,
Alliance 2014,14.0,"Crystal Impression Ltd. South Salna, Gazipur Dhaka 1 1/1; No No 1 56 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"Walmart, Mango",SadarGazipur,No,,,,
Alliance 2014,14.0,"* Cutting Edge Industries Ltd 1612,Dhakin SalnaSalna Gazipur Dhaka 2 1/6, 2/1 No No 1/6,2/1 2500 3",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Walmart,BazarGazipur Sadar,No,,,,
Alliance 2014,14.0,"* D&S Pretty Fashions Ltd. Pretty Square, South Salna, Gazipur Dhaka All 6 No No All floors 3000 1",alliance_2014.pdf,23.9997558,90.4173629,Alliance for Bangladesh Worker Safety,2014.0,"Primark, Walmart, Mango",Gazipur,Yes,,,,
Alliance 2014,14.0,"* Daeyu Bangladesh Ltd. 731, Bhannara, Mouchak, Dhaka 1 2 No No 2 (two) 1000 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"Marks & Spencer, PVH",KaliakoirGazipur,No,,,,
Alliance 2014,14.0,"Daf Knitwears Ltd 135/142, Nasirabad I/A, Baizid Chittagong Chittagon 2 Building 1 : 5 No No Whole Building 1350 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Bostami Road,Chittagong g storied,",No,,,,
Alliance 2014,14.0,"* Dana Sweater Industries Ltd Solidubi, Kashimpur, Gazipur, DHAKA 1 1/2; No No 2393 1",alliance_2014.pdf,23.7643863,90.3890144,Alliance for Bangladesh Worker Safety,2014.0,Mango,"DHAKA, 0, BD",Yes,,,,
Alliance 2014,14.0,Delta Fashions Ltd Fleet Club Cum Shopping Chittagong Chittagon 1 1/7; No No 7 stories 1250 1,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,BondorChittagong,No,,,,
Alliance 2014,14.0,"* DELUXE FASHIONS LTD. 178/179 BAIZID BOSTAMI ROAD, CHITTAGONG Chittagon 6 1/8; 2/5; Yes No All Floor 2952 3",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"I/AChittagong SHED1/1,",No,,,,
Alliance 2014,15.0,"* DENIM PLUS (BD) LTD Plot 3-8, Sector 7, Chittagong CHITTAGONG No No 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,Denim Processing Plant ZorpulWest Dhaka Dhaka No No No Three floors: 202 1,No,,,,
Alliance 2014,15.0,"DESIGN & SOURCE LTD 30 KAWRAN BAZAR C/A, DHAKA No No 1",alliance_2014.pdf,22.6839448,91.789139,Alliance for Bangladesh Worker Safety,2014.0,"Primark, Mango",1215 BANGLADESH,Yes,,,,
Alliance 2014,15.0,* Dhakarea Limited (Yupoong Inc.) 23-27 Dhaka Export Processing Dhaka No No 3161 2,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,PVH,"GanakbariAshulia, Dhaka.",No,,,,
Alliance 2014,16.0,factory occupies,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"TOWN, DHAKA-1212,",No,,,,
Alliance 2014,16.0,"* DODY EXPORTWEAR LTD Sattar Tower,Kunia,, Gazipur GAZIPUR Dhaka 1 1/10; No No Rented building- 1064 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Sadar,Gazipur, BANGLADESH, 0, ground floor to Ten",No,,,,
Alliance 2014,16.0,"* Doreen Garments Ltd 50-60, Dakkhin Panishail. N.K. 5 No No first 4 floors 2300 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"C&A, PVH","Link Road,Kashimpur,Gazipur",No,,,,
Alliance 2014,16.0,"* DRAGONS SWEATER (BD) LTD 25/2, D.I.T. ROAD,, MALIBAGH DHAKA No No 1",alliance_2014.pdf,23.6645577,90.3864814,Alliance for Bangladesh Worker Safety,2014.0,,"CHOWDHURY PARA, DHAKA-",Yes,,,,
Alliance 2014,16.0,"Dressmen Apparels Limited Pallirani, Chandra, Savar 4 Bld#1 is 9 Yes No 2, 5, 8 (floor 8 is 2000 3",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,KaliakoirMouza Bhataria Gazipur (production); shared with,No,,,,
Alliance 2014,16.0,"* Ducati Apparels KATHGORA,ASULIA, Dhaka 3 1/2, 1/1, 1/1 No No 1",alliance_2014.pdf,23.8477,90.2587,Alliance for Bangladesh Worker Safety,2014.0,"Mango, PVH","SAVAR,DHAKA",Yes,,,,
Alliance 2014,17.0,"EASTERN KNIT WEAR LIMITED 61/B-2, F I TOWER, BALURTAL, CHITTAGONG Chittagon 1 1/6; No No Ground floor to 5th 930 1",alliance_2014.pdf,22.6839448,91.789139,Alliance for Bangladesh Worker Safety,2014.0,Mango,CHITTAGONG. BANGLADESH.,Yes,,,,
Alliance 2014,17.0,"Eden Apparels Ltd Ka-59, Joar Sahara Bazar, Dhaka Dhaka 2 6 Yes No All Floors 3629 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,KhilkhetDhaka Cantonment,No,,,,
Alliance 2014,17.0,"* EH FABRICS LIMITED 221-225,SATAISH Gazipur 1 2 No No 7 floor 1650 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"ROAD,KHORTOILGAZIPURA",No,,,,
Alliance 2014,17.0,"* EHSAN GARMENT LTD. KUNIA PACHAR(TARGACH), DHAKA 1 No No 1 of 7 1700 3",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,"K.B.Bazar,Tongi, Gazipur, DHAKA,",No,,,,
Alliance 2014,17.0,"* Elite Garments Industries Ltd Bade Kalemasher, K.B Bazar, 5 Bld#1 is 3; No No All 1450 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,GazipurMotijheel C/A Bld#2 is 4;,No,,,,
Alliance 2014,17.0,"* Energypac Fashions Ltd Hotapara, Bokran, Gazipur 1 4 No No 1052 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"C&A, Primark, Marks & Spencer, PVH","MonipurGazipur Sadar, Gazipur",No,,,,
Alliance 2014,17.0,"* Envoy Design Ltd. Diakhali, Yearpur, Jamgara, Dhaka Dhaka No No 1",alliance_2014.pdf,23.8969898,90.3289577,Alliance for Bangladesh Worker Safety,2014.0,Mango,"Ashulia, Savar",Yes,,,,
Alliance 2014,18.0,"Esquire Accessories Limited Jamaldi, Gozaria, Munsigonj, Munshigonj Dhaka 2 building - 1 = No No 3 524 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"DHAKA, 0, BD 2 stories",No,,,,
Alliance 2014,19.0,"* EUSEBIO SPORTING (BD) LTD. Plot#38-47, karnaphuli EPZ, North CHITTAGONG Chittagon 4 Building No- No No Building No-1 2926 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Patenga, CHITTAGONG, 0, 4204, g 1 [Shed] - [Shed]",No,,,,
Alliance 2014,19.0,"* Eve Dress Shirt Limited Anowar Jung Road, Holding #219, Savar Dhaka 1 (1) 6TH Yes No Ground to 3rd Floor 1,182 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Ward # 05, Block #A,Ashulia, FLOOR (2)",No,,,,
Alliance 2014,19.0,"* EVERBRIGHT SWEATER LTD KATHGORA BAZAR, ZIRABO, SAVAR Dhaka 2 6, 3 No No N/A 1150 1",alliance_2014.pdf,23.8477,90.2587,Alliance for Bangladesh Worker Safety,2014.0,,"SAVAR, 1341, BD",Yes,,,,
Alliance 2014,20.0,Dress Shirts Ltd,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"* EXPERIENCE CLOTHING PLOT NO 72, DPEZ, SAVAR, Dhaka 2 1 buildings 5 No No Fabric Store & 2950 1",No,,,,
Alliance 2014,20.0,"Express Washing & Dyeing Ltd 144-148, East Narashinghpur, Ashulia, Savar Dhaka No No 1",alliance_2014.pdf,23.8969898,90.3289577,Alliance for Bangladesh Worker Safety,2014.0,Mango,"Ashulia, Savar",Yes,,,,
Alliance 2014,20.0,"* Fahami Industries Ltd Fahami Complex, 113 Baipail Savar Dhaka 3 3 Yes No All 4419 2",alliance_2014.pdf,23.905723,90.323151,Alliance for Bangladesh Worker Safety,2014.0,Mango,Ashulia Savar,Yes,,,,
Alliance 2014,20.0,DHAKA - 1208 FACTORY: MOUZA,alliance_2014.pdf,24.2202173,90.411811,Alliance for Bangladesh Worker Safety,2014.0,"C&A, Primark, Marks & Spencer, PVH","- KEWA, SREEPUR, GAZIPUR",Yes,,,,
Alliance 2014,20.0,"* Familytex (BD) Limited PLOT # 47-48,ROAD #5,SEC #4, Chittagong Chittagon N/A 5 No No all of 5 1353 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,"CEPZ,Chittagong g",No,,,,
Alliance 2014,20.0,"FAREAST DRESSES LTD 1/11, AHMED NAGAR, SECTION- DHAKA Dhaka 1 1/5; No No All 1547 2",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,"2MRPUR, DHAKA-1216",No,,,,
Alliance 2014,20.0,"FARMIN FASHION DESIGN LTD 154 KAMRABAD, ATURAR DEPOT, Chittagon 3 1/5; 2/3; 3/2 No No 1234 2",alliance_2014.pdf,22.6839448,91.789139,Alliance for Bangladesh Worker Safety,2014.0,Mango,CHITTAGONG BANGLADESH g,Yes,,,,
Alliance 2014,21.0,"* FARR CERAMICS LTD NAULAPARA,BHABANIPUR, Dhaka 3 Oldest No No Ground floor (Steel 1522 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,GAZIPUR building was structure shade,No,,,,
Alliance 2014,21.0,"* Fashion Store Ltd. 81, Kalmessar, ""Jalal Shopping Gazipur Dhaka 1 6 Yes Yes 3rd floor to 5th 884 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,,"Complex"" Board Bazar, Gazipur. floor",No,,,,
Alliance 2014,21.0,"* Fashionit Company Limited Hazi Hamidullah Mansion, Dhaka 1 1/10; No No 1st floor to 7th 1425 3",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,PVH,"JamgaraAshulia, Saver floor",No,,,,
Alliance 2014,21.0,"* FCI BD, Ltd. Plot-36-39 Dhaka Export Dhaka Dhaka No No 2090 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"Mango, PVH","Processing ZoneGanakbari, Savar",No,,,,
Alliance 2014,21.0,"Friends Stylewear Ltd 411,Majukhan, Harbaid, Gazipur 5 1/1.1/1,1/1, No No 1/2; 770 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Mango,"Pubail,Gazipur 1/1,1/1",No,,,,
Alliance 2014,22.0,* G H Haewae Co. Ltd. Plot No. 19-24Sector Chittagong Chittagon 1 No No 3200 2,alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,Marks & Spencer,"8 ,Chittagong Export Processing g",No,,,,
Alliance 2014,22.0,"* Geebee (Bangladesh) Limited Plot No.: 74-77, Sector -02, Chittagong Chittagon No No 1330 1",alliance_2014.pdf,22.3244373,91.8032558,Alliance for Bangladesh Worker Safety,2014.0,Mango,"Chittagong - 4204, Bangladesh",Yes,,,,
Alliance 2014,22.0,"GENESIS WASHING LTD Kodda Nandun,Kodda Baza, Konabari, Dhaka 1 1/1 No No 1 story 1570 1",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,PVH,Gazipur SadarGazipur Gazipur 1/2,No,,,,
Alliance 2014,22.0,"* Givensee Garments Ltd Bishia, Kuribari, Bokran, Monipur, Gazipur. Dhaka 3 One, Ground No No 1610 3",alliance_2014.pdf,,,Alliance for Bangladesh Worker Safety,2014.0,"Primark, PVH","Bhabanipur, Gazipur floor.",No,,,,
Alliance 2014,23.0,"* Global Merchant BD Ltd. Baimail, Konabari, Joydebpur, Konabari No No 1588 1",alliance_2014.pdf,23.9997558,90.4173629,Alliance for Bangladesh Worker Safety,2014.0,"Primark, Walmart, Mango",Gazipur,Yes,,,,
Alliance 2014,23.0,"Global Nassa Wear Ltd 4, Tayabpur, NishcintopurZirabo Savar Dhaka 1 1 Yes No 1st Floor 3936 1",alliance_2014.pdf,23.8477,90.2587,Alliance for Bangladesh Worker Safety,2014.0,Mango,Savar,Yes,,,,
