factory_name,address,source,extraction_date,page_number,worker_count,latitude,longitude,geocoding_method,geocoding_confidence,identified_brands,brand_confidence,num_brands,primary_brand,max_confidence,brand_tier
"Garments LtdPallirani, Chandra, Kaliakoir Gazipur Dhaka 1750 2 8815863 13 No No No Yes 3 DRESSMEN FASHION WEAR LIMITED.Khan Tower, 4th  5th Floor, Sabek-201-","A,Hal17, Sataish, Main Road, Tongi, Gazipur Dhaka 1712 2 8815863 16 No Yes 14,5 1350 No Yes 1 DSL Exportswear LTDSena Kalyan Commercial Complex 3rd Floor, Plot  9, Block  F, Tongi, GazipurGazipur 88 1 No No No Yes 1 DSL SWEATER LTDPLOT450, KALAMESWOR, BOARD BAZAR, NATIONAL UNIVERSITY, GAZIPUR,",Accord 2014,2025-09-22T21:15:11.409532,9,,24.014543415649392,90.38822960217148,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"BANGLADESHGAZIPUR Dhaka 1704 88 9292952 115 No No 750 No Yes 1Ducati Apparels Ltd. Kathgora, Ashulia, Savar Dhaka Dhaka 88 1711531378 312 24 34 No No 987 No Yes 6 Duranto Knit Composite LtdA64-66,BSCIC Industrial Estate, Konabari,",,Accord 2014,2025-09-22T21:15:11.409741,9,,24.0167,90.4167,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"ESQUIRE SWEATERS LTD.HOSSAIN AHMED ROAD,OPSITE POLICE",,Accord 2014,2025-09-22T21:15:11.410681,9,,23.8103,90.4125,default,very_low,['H&M'],[1.0],1,H&M,1.0,premium_fast_fashion
"LINE,FATULLAH,NARAYANGONG -1400NARAYANGANJ - 1400 1970974786 115. No No 1G,1,2,3,4,5 932 Yes No 1 Esses Fashions Ltd. Beximco Industirial Park, Sarabo Dhaka Dhaka 2 8618220 111 No No 1955 Yes No 4 Ethical Garments Ltd.376, South Monda 3rd, 4th, 5th, 6th Floor,","Saburbagh2 7274114 No No No Yes 1 ETTADE JEANS LTD16702091, BUILDING NO 3,WEST",Accord 2014,2025-09-22T21:15:11.410747,9,,23.8103,90.4125,default,very_low,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"PANCHLAISH, CHITTAGONGChittagong Chittagong 2 580957 315 No No 1400 No Yes 10Euro Jeans Ltd Vogra,Chowdhury Bari,Gazipur Gazipur Dhaka 1704 2 8814484 21222 No No 12,22 1550 No Yes 4 EUROTEX KNITWEAR LTD. Nayamati, Kutubpur, Fatullah, Narayangong Narayanganj Dhaka 1400 2 7646605 21620 No No 1200 No Yes 6 Eurozone Fashion Ltd.PlotKa-1893,Jamaj Road,Joar Dhaka Dhaka 1229 88 1720339808 116 No Yes 12,3,4,5 3000 Yes No 4 EUSEBIO SPORTING CO LTDPLOT38-47, KEPZ, NORTHPATENGA,","CHITTAGONG 4204, BANGLADESHCHITTAGONG Chittagong 4204 2 250140710 142434 No No 3500 No Yes 1 Eve Dress Shirt LimitedAnowar Jung Road, Holding 219, Ward  05, Block A,Savar 1341 2 7741720 416233141 No No 1225 No Yes 1",Accord 2014,2025-09-22T21:15:11.410895,9,,23.86246861719757,90.27055968546499,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"Tongi, GazipurGazipur Dhaka 1710 1713063130 No No No No 1 Ever Smart Bangladesh Ltd. BEGUMPUR, HOTAPARA, Bhabanipur Gazipur Dhaka 1740 88 555149 21721 No No 1450 Yes No 2 Everbright sweaters ltd Kathgora,Ashulia,Savar,Dhaka Dhaka Dhaka 1341 2 7791418 16 No No 1150 No No 2 Everest Sweaters Ltd. M.H. Building, 15 Strand Road 2 171762213 52 No No No Yes 1 Evernal Industry Ltd. 34-A, Darail, Shataish, Tongi, Gazipur 1704 88 1727080029 015 No No 15 500 No Yes 1 Everwear Industries LtdN-224A, Nur complex, Digihirpara, D.T",,Accord 2014,2025-09-22T21:15:11.500904,10,,23.8103,90.4125,default,very_low,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"road, dawanghat, Chittagong2 1819313175 No No No Yes 1 EVITEX APPARELS LIMITED SHIRIR CHALA,, BHABANIPUR Dhaka Dhaka 88 1 No No Yes No 1 EVITEX FASHIONS LIMITED Vill- Shirir Chala,, P.O.  Bhabanipur Dhaka Dhaka 88 1 No No Yes No 1 Exensive fashion Ltd Rajfulbaria, Savar, Dhaka Savar Dhaka 2 27114175 27123454 115 No No 480 No Yes 1 Experience Clothing Co.Ltd Plot  72,82, DEPZ. Ganakbari, savar, Dhaka Dhaka Dhaka 1349 1 7789101 21525 No No 15,25 3100 Yes No 11 Fabin Apparels Ltd 338 Esha kha road ,killarpul,Narayanganj Narayanganj Dhaka 1325 2 7645961 1 No No 215 No No 1 Fabrica Knit Composite Ltd Vogra, Gazipur 1704, Bangladesh 1 112 No No 12 410 No Yes 1 Fabulous Fashions Ltd.Plot  15-16, Road  04 Section  07, Mirpur",,Accord 2014,2025-09-22T21:15:11.501062,10,,23.8223,90.3654,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"gazipur, Dhaka.BangladeshGazipur Dhaka 1740 2 9882471 5 No No 4045 No No 1 FALCON INTERNATIONAL KNIT","COMPOSITEPLOT 21, ROAD 07, BLOCK A, NOBODOY HOUSING SOCIETDHAKA 1713046410 115 No No 16 1200 Yes No 1 Faltex Composite LimitedB18 PART, BSCIC, Industrial Estate, Tongi, Gazipur.Gazipur Dhaka 1341 2 9816946 216  11 No Yes12 , 3 , 4 ,5 ,",Accord 2014,2025-09-22T21:15:11.501539,10,,24.01485741364644,90.38286729077734,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"Board BazarGazipur Dhaka 1704 2 1971102206 114 No No 1800 No No 5 Far East Knitting  Dyeing Industries Ltd Chandona, Thana-Kaliakoir, Gazipur Gazipur Dhaka 2 7672022 6152732415161 No No 4298 Yes No 9 FARIHA KNIT TEX LTD. Westmasdair Road, Enayetnagar, Fatullah Narayanganj Dhaka 1400 2 76703813 8172633425361",,Accord 2014,2025-09-22T21:15:11.501883,10,,23.6167,90.5333,exact_location,high,['Walmart'],[1.0],1,Walmart,1.0,mass_market
"Shyampur, DhakaDhaka Dhaka 88 4478011501 114 No No 600 No Yes 1 FIRST WEAR LIMITED.68Y, SHAGARICA ROAD, PAHARTALI,",,Accord 2014,2025-09-22T21:15:11.589135,11,,23.8103,90.4125,default,very_low,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"DHAKA - 1341SAVAR 1713176426 113. No No 1G,1,2,3 850 No Yes 1 Florence Fashions Ltd 284.Ibrahimpur.Mirpur.Dhaka Dhaka Dhaka 1216 2 9871604 1110 Yes Yes 15, 850 No No 2 Forties Garments Ltd1001, Block-B, East Chandora, Shofipur,","Kaliakoir, Gazipu1751BangladeshGazipur Dhaka 1712 1819395977 117 No No 1144 No Yes 1 Fortis Garments LtdHolding - 1001, Block-B,Shaheed Mosharraf Hossain Road, Purba Chandora, Shafipur,Kalikoir, GazipurGazipur Dhaka 1751 88 8412042 117 No No 17 1500 No Yes 3Fountain Garments ManufactorinPlot 61 - 62, Baipal, Gizir Chat, Epz Road, Savar, DhakaDhaka Dhaka 1211 2 7702068 14 No No 1150 No No 2 Four Brothers FashionDhaka Uddan, Beribadh, Mohammad pur, DhakaDhaka Dhaka 1207 1 8125608 119 Yes Yes 19, 2000 No Yes 4 FOUR DESIGN PVT. LTD.Plot No. B359360, BSCiC Hosiery IE, Shasongaon, Enayetnagar, Fatullah,",Accord 2014,2025-09-22T21:15:11.589296,11,,23.8223,90.3654,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"ChittagongChittagong Chittagong 4224 88 1818517490 316 No No 520 No Yes 1 Four H Lingerie Ltd. BRTC Bus Depot, Baluchara Chittagong Chittagong 4335 88 258032425 21321 No No 950 No Yes 4 Four Knitwear ltd Pathantuli,Godnail,Narayangonj,1400. Dhaka 1400 7641780 1 No No 11 400 No No 1 FOUR WING LIMITED PLOT  M2, MAIN ROAD, MIRPUR-14 Dhaka Dhaka 2 9011471 119 No Yes 10,2,3 550 No Yes 4 Freedom Knitwear Ltd.Plot  B-504, Sasongaon, NARAYANGANJ,","DhakaNARAYANGANJ Dhaka 1400 88 1715393116 No No No Yes 2 French Fashions Knitting Pvt. Ltd.Plot no 117, 125-126, Adamjee EPZ, SiddhirgonjNarayanganj Dhaka 1431 88 1729098816 51421314151 No No 415 No Yes 2 Fresh Apparels Ltd449 HARIHAR PARA WEST MASDAIR, FATULLAH , NARAYANGONJ, BANGLADES.1 114 No Yes 13 300 No Yes 1 Fresh Fashion Wear638 Sharifpur, National University Gazipur SadarGazipur Dhaka No No No No 1 Fuji Knitwears Limited8, RAJUK PLOT B.B. ROAD, CHASHARA CA,",Accord 2014,2025-09-22T21:15:11.589714,11,,23.6234,90.5456,exact_location,high,"['Walmart', 'C&A']","[1.0, 1.0]",2,Walmart,1.0,value_fast_fashion
"University, Gazipur Sadar, Gazipur.54000 sq Gazipur 1700 2 9882269 116 No Yes 11, 2, 3 1200 No No 2 Generation Next Fashions Ltd Dhonaid, Earpur, Savar, Dhaka Dhaka 1341 2 682555161 6162231415161 No No 2178 Yes No 11 Genesis Fashions Ltd.2281, Tin Sarak 1st floor Luxmipura,",,Accord 2014,2025-09-22T21:15:11.590302,11,,23.8103,90.4125,default,very_low,['Next'],[1.0],1,Next,1.0,premium_fast_fashion
"Bhabanipur, GazipurGazipur Dhaka 1749 2 8932813 11 No No 1698 No Yes 1 Glare Fashion Ltd 793120, Amtala, Katjorca, Ashulia, Dhaka 2 77925580 No No No Yes 1 Global Apparels Ltd.49, NP Kalurghat Heavy Industrial Area,","ChittagongChittagong Chittagong 4208 31 670463 118 No Yes 12 700 No Yes 1 GLOBAL ATTIRE LTDKHEJURTEK, MIRZANAGAR, PATHALIA,",Accord 2014,2025-09-22T21:15:11.590547,11,,22.248402908593334,91.80201907363387,area_match,medium,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"AMIR ALI CHY ROAD. CHITTAGONG, Chittagong 4000 2 634346 116 No No 650 No No 1 Goldtex Garments Ltd Plot  98-100, Dhaka EPZ, Savar, Dhaka Dhaka Dhaka 2 7701086 115 No No 2300 No Yes 5 Good Rich Sweaters Ltd Palashbari, Ashulia, Savar, Dhaka Dhaka Dhaka 1349 2 7791659 21722 Yes No 10,1,2 1000 No No 2 Goumati Knitwear Talla Road Khapur, Fatullah, Narayanhonj Dhaka Dhaka 2 8878970 3142731 No No 506 Yes No 2 GOUS FASHION INDUSTRIES LTD.Block B, Plot A 67 BSCIC IA, Sagorika",,Accord 2014,2025-09-22T21:15:11.688636,12,,23.8463,90.2673,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Section-01, Dhaka.Dhaka Dhaka 1216 2 9130058 59 1115 No No 600 Yes No 1 GREENLIFE KNIT COMPOSITE LTD Tonggabari,, Ashulia, Dhaka Dhaka No No No No 1 Greenstone Knitwear Limited Lalpur-Fatullah-Narayanganj Narayanganj Dhaka 2 76723 116 No No No Yes 3 Gulf Knitting  Textile Ltd. 27 Road, Gazipura, Tongi Gazipur Dhaka 1720 88 1919033146 No No No No 1 H R Textiles 4 Karnapara, Savar Savar 2 77479525 21616 No No 1200 Yes No 2 H.B. Fashions Ltd.590,Colonel Jhones Road,North","Kattali,PahartoliChittagong Chittagong 4217 88 1731886203 16 No Yes 13,4,5 1600 No Yes 3 H.B. IntimatesForkan Tower,360A, Bitac Bazar,Custom Academy, Sagorica Road, South Kattali,",Accord 2014,2025-09-22T21:15:11.689139,12,,23.8979,90.4026,exact_location,high,"['Uniqlo', 'C&A']","[1.0, 1.0]",2,Uniqlo,1.0,premium_fast_fashion
HAMS Garments Ltd. A Composite,"Knitting UnitHouse 72, Road  3, Block  B, Niketon Housing Society, Gulshan-1, Dhaka,",Accord 2014,2025-09-22T21:15:11.870766,13,,23.7925,90.4078,exact_location,high,"['Uniqlo', 'PVH']","[1.0, 1.0]",2,Uniqlo,1.0,premium_fast_fashion
"1214, Bangladesh.1 114 No No 14 330 No Yes 1 HDF App.Ltd.College Road, Joina Bazar, Telihati,Sreepur,","GazipurGazipur Dhaka 1740 88 1711590260 610 20 30 40 50 40 50 60500 No Yes 1 Hdf Apparels LimitedCollege Road, Joina Bazar, Telihati,",Accord 2014,2025-09-22T21:15:11.871259,13,,24.017332439762946,90.38409686004748,area_match,medium,['Esprit'],[1.0],1,Esprit,1.0,other_brands
"30 40 50650 No No 2 Hi-Tech Fashions Ltd 1290 O.R. Nizam Road, Mehedibag Chittagong 4210 31650896 116 Yes No 12,3 390 Yes No 1 HKD INTERNATIONAL CEPZ LIMITED PLOT 49-55, SECTOR 8, CEPZ Chittagong Chittagong 4214 31 740239 406 12 No No t Shared 950 No No 1 HKD OUTDOOR INNOVATIONS LTDKEPZ, Sector 02, Plot No. 45 - 50,","Chittagong, BangladeshChittagong Chittagong 88 1713163166 16, No No 1590 No Yes 1 HMN Fashion LtdHolding-1, Block-C, Shaheed Mosharraf Hossain Road, Purbo Chadora, Shafipur,",Accord 2014,2025-09-22T21:15:11.871625,13,,22.25,91.8,exact_location,high,"['H&M', 'PVH']","[1.0, 1.0]",2,H&M,1.0,premium_fast_fashion
"East Gazipura, Tongi, Gazipur.Tongi Dhaka 1712 2 9297904 21728 No No 2319 Yes No 5 Hop Yick Bangladesh limited 61-65, DEPZ, Ganakbari Dhaka Dhaka 1349 2 77891118 413213141 No No 2850 Yes No 7 Horizon Fashion wear ltd 5,Bishuya Kuribari,Mirzapur union Gazipur Dhaka 1741 2 7920235 3 No No 700 No No 1 Hot Dress LimitedKalme, Dairy Farm, Saver, Dhaka Dhaka 1341 88 7744130 21510 No Yes 12,3,4,520 1600 Yes No 4 Hotapara Garments LtdHouse  06,Road  13 , Section  03 , Uttara",,Accord 2014,2025-09-22T21:15:11.872071,13,,23.8759,90.3795,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"SadarGazipur Dhaka 1704 2 9293771 11821314151 No Yes 16,7 51 2100 Yes No 5 Index Apparels Ltd. 234 Sovapur, Rajfulbaria, Savar, Savar 1341 88 1712541911 13 No No 400 No Yes 3 Integra Apparels Bangladesh Ltd 1 88 1 No No No Yes 4 Intercare Limited687, South Agrabad, CDA,","RA,Road20,Chittagong, BangladeshChittagong Chittagong 4100 31 713674 713676 215, Yes No 12,21 660 Yes Yes 1 Interfab Shirt Mfg Co Ltd302547 Gacha Union Road, Kunia, KB",Accord 2014,2025-09-22T21:15:11.967463,14,,22.246082160438934,91.80383984470355,area_match,medium,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"7181No No 1074 Yes No 2 Iqbal Texware Ltd. West Masdair, Fatullah, Narayanganj Narayanganj Dhaka 2 7631416 No No No Yes 1 Irene Knitwear ltd Dailla, Demra,Dhaka Dhaka Dhaka 1362 2 7501317 17 No Yes 400 No No 3 IRIS FABRICS LIMITED Zirani Bazar, Kashimpur Gazipur Dhaka 1349 2 7788142 12192632415161",,Accord 2014,2025-09-22T21:15:11.968035,14,,24.0234,90.3912,exact_location,high,['Walmart'],[1.0],1,Walmart,1.0,mass_market
"718191No No 1600 No Yes 7 J.L Fashions ltd Baimail.Konabari Gazipur Dhaka 2 9297074 15 No No 1000 No No 2 Jabber Fashions Ltd Delpara, Fatullah, Narayanganj Narayanganj Dhaka 1400 1833104410 1110 No Yes 14,5 450 Yes No 1 Jalal Ahmad Knit Composite Ltd.105 Dogor Mura, Aricha Road, Savar, Dhaka","1343, BangladeshDhaka Dhaka 1343 88 1711533797 6102030405062 No No 400 No Yes 2 Jams Apparels PVT LTD.A-69  76 BSCIC Hosiery Industrial Area FatullahNarayanganj Dhaka 2 7601595 No No Yes No 2 Jams Design ltdHouse KA-1893, Jomoj Road,",Accord 2014,2025-09-22T21:15:11.968262,14,,24.0167,90.3833,exact_location,high,['H&M'],[1.0],1,H&M,1.0,premium_fast_fashion
"Zoarshahara,Badda,Dhaka,1212.Dhaka 1212 9890757 114 No Yes 11 350 No No 1 Jamuna Apparels Ltd.9495 Old, 46 New, Block - C, Tongi",,Accord 2014,2025-09-22T21:15:11.968400,14,,23.7805,90.4267,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Industrial Area, Tongi, GazipurGazipur Dhaka 1710 2 9804563 116 No No 1400 Yes No 6 Jamuna Denims Ltd. Jamuna Complex, Konabari, Gazipur Gazipur Dhaka 1370 2 2971436 21024 No No 2200 Yes No 2 Jamuna Fashion Wears Ltd.Plot75,Road5,BlockK,Rupnagar-Dhaka Dhaka 1216 2 8031342 No No 460 No Yes 1 Jamuna Knitting  Dyeing Ltd. Jamuna Complex ,Jarun, Konabari, Gazipur Gazipur Dhaka 1200 88 1728635727 114 No No 1900 Yes No 3 Jay Jay Mills  Bangladesh  Pvt Ltd, Unit-3Unit-3, Plot No.9-11  2-4, Sector-7A,","CEPZ, ChittagongChittagong Chittagong 4223 31 740788 212 1 No Yes 2432 Yes No 2 Jazira FabricsNORTH MASDAIR ,HOSSAIN  CO. ROAD, FATULLAH , NARAYANGANJ,BANGLADESH.1 1 No Yes 11,2 795 Yes No 1 Jazz Sweaters Ltd216, Chaidana, P.O National University,Gazipur , Bangladesh1 114 No No 14 880 Yes No 1 JEACON SOUTH SHALNA, JOYDEBPUR, GAZIPUR Gazipur Dhaka 1703 178024117 114 No No 1706 No No 1 JEANS  POLO LTDPlot B-91, BSCIC Industrial Area, Tongi,",Accord 2014,2025-09-22T21:15:11.968495,14,,24.012244933323927,90.38177082484322,area_match,medium,"['Walmart', 'PVH']","[1.0, 1.0]",2,Walmart,1.0,mass_market
"GazipurTONGI 1710 9815983 17 No No 850 No No 1 Jeans 2000 Ltd Plot 67,Sector 07,CEPZ, Chittagong Chittagong Chittagong 4223 31 801075 117 No No 17, 3100 No Yes 5 JEANS CARE LIMITED 348B, Tejgaon IA, Dhaka - 1208. DHAKA Dhaka 1208 88 8891447 115 No Yes 13 750 No Yes 1 Jeans Express Ltd.49A, CDAs, Fauzdarhat, Heavy IA, Sagarika",,Accord 2014,2025-09-22T21:15:11.968740,14,,23.7639,90.3889,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"Road,Chittagong-4211,BangladeshChittagong 88 1730313118 316, 29, 34 No No 2450 Yes Yes 3 Kei Lock Newage BD Ltd.NISCHINTAPUR, PURBO NARSINGHAPUR,",,Accord 2014,2025-09-22T21:15:12.061723,15,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"GazipurGazipur Dhaka 1710 2 98165956 21121 No No 830 Yes No 3 Keya Knit Composite Ltd. Jarun, Konabari, Gazipur Gazipur Dhaka 1246 88 9297779 3 No No 1G 4521 No No 1 Khaja Attires Haji S.H.K. Musa IA, Kayempur, Fatullah Narayanganj Dhaka 1420 2 7642807 113 No No 600 Yes No 1 KHAN BROTHERS KNITWEAR INDUSTRIES","Joydebpur,Gazipurna 1915449444 13 No No 400 Yes No 3 Kimberley Apparels Ltd5861, Shewrapara, Begum Rokeya Saroni,",Accord 2014,2025-09-22T21:15:12.062324,15,,23.6167,90.5333,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"21No No 6000 Yes No 3Knit Export Bd Ltd 175, Kazi Market ,Mymensingh Road ,Tongi Gazipur Dhaka 1710 2 8923156 115 Yes No 12,3,4 210 No Yes 1 Knit Garden pvt Ltd191,Masdair, Chowdhury",,Accord 2014,2025-09-22T21:15:12.062934,15,,23.8979,90.4026,exact_location,high,['Walmart'],[1.0],1,Walmart,1.0,mass_market
"Complex,Narayanganj,Bangladesh.Narayanganj Dhaka 1400 2 7644211 2102635 No Yes 14,5 21,2,3,4,5 550 No Yes 1 Knit Plus LtdPLOT NO-2036, MOUCHACK, KALIAKOIR,",,Accord 2014,2025-09-22T21:15:12.063030,15,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"Bangladesh.88 1 No No Yes No 1 Knittex Industries Limited 247-252, Baimile Konabari, Gazipur Gazipur Dhaka 2 9297233 51323364351 No No Yes No 1 kores bd House 52, Road No. 2 Dhaka 27693826 No No No Yes 1 KS APPARELS LTD. Bahadurpur, Kaultia, Gazipur, Bangladesh Gazipur Dhaka 1703 2 7788373 14 No No t Shared 650 No No 3 KSI Karnaphuli Shoes Industries Ltd. KEPZ, Anowara Chittagong 31740081 111 No No 11 250 Yes No 1 KSL Karnaphuli sportswear Limited.","WestingwingPlot 18-20, Sector 7 Chittagong 31740607 9 113 No No 11,2,3 2537 Yes No 1 K-Tex Industrial Co. LtdPlot No 76 Road No 5, Block K Rupnagor IA,",Accord 2014,2025-09-22T21:15:12.175413,16,,22.252848022116837,91.79940966095155,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"Floor, Middle Badda, Progoti Shawarani2 9883603 No No No No 1 Lithe Apparels Ltd Bagher bazar, gazipur sadar, Gazipur Gazipur Dhaka 2 9897951 No No No No 1 Litun Fabrics Ltd. Barpa, Rupgonj, Narayangonj 9558411 114 No No 10,1,2,3 650 No Yes 1 LIZ APPARELS LTDNASSA BASICS LIMITED KUNIA, KB BAZAR, TARGAS,GAZIPUR GAZIPURSAVAR 7790599 212,12 No Yes 12,22 4350 Yes No 1 Liz Fashion Industry Ltd. Zamirdia Seed Store, P.S. Bhaluka Mymensingh Dhaka 2 8417601 6142131415261 No No 1200 Yes No 1 LIZ FASHION INDUSTRY LTD.Holding-1, Building-2, Block-C,Shaheed","Mosharraf Hossain Road,Purba Chandora,",Accord 2014,2025-09-22T21:15:12.176486,16,,23.7805,90.4267,exact_location,high,"['Gap', 'PVH']","[0.86, 1.0]",2,PVH,1.0,other_brands
"Gazipur, GAZIPURGazipur Dhaka 1750 2 9551857 116 No No 1650 Yes No 6 Louietex Manufacturing Ltd Sharifpur Gazipur Sadar Gazipur Gazipur 2 1713069578 21311 No No 350 Yes No 2 Loyal Apparels Ltd403 Kulgaon, Hathajari road, Jalalabad, Chittagong Chittagong 4214 88 258460103 416213141 No No 1100 Yes No 5 Lumbini Limited Meghla, Bandarban Chittagong Chittagong 2 8412793 114 No No 611 No Yes 3 M  M Shirts Ltd964 Shewra Para, Begum Rokeya Shohoni,","MirpurDHAKA Dhaka 2 8052340 119 No Yes 13, 4, 5, 9 835 Yes No 3 MM Dresses Ltd964 Shawrapara Begum, Rokeya Shoroni,",Accord 2014,2025-09-22T21:15:12.176690,16,,23.8223,90.3654,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"UTTARA CA, Dhaka2 8914086 No No No No 1 M.S.Attires Ltd. A.Rahman Plaza 2nd-4th Floor, Dhaka Dhaka Dhaka 1400 88 1713045749 No No No Yes 1 MS MAXCOM INTERNATION BD LTD 37 Hemayetpur, Savar, Dhaka Dhaka Dhaka 1340 2 8015664 21327 No No 1602 Yes No 1 MS. Abir FashionsFactory address  341, Darussalam Road,",,Accord 2014,2025-09-22T21:15:12.367406,17,,23.8759,90.3795,exact_location,high,"['H&M', 'C&A']","[1.0, 1.0]",2,H&M,1.0,premium_fast_fashion
"Technical More, Mirpur-1, Dhaka, 1 216 No No 16 1100 No Yes 1 Ms. Moonlight Garments Ltd. Kunia Pachar Targach, Union Gacha K. B. Bazar, Gazipur 1700 88 1713004 748 No No No Yes 1 MS. OLIO APPARELS LTD11 NORTH KAMLAPUR,, DHAKA-1219,,",,Accord 2014,2025-09-22T21:15:12.367469,17,,23.8223,90.3654,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"7181No No 4000 Yes No 7 Mahid Apparel Ltd Nowpara,Madhabdi, Narsingdi, Dhaka-1604 Narsingdi Dhaka 2 9446116 1 No No 560 Yes No 1 MAHMUD JEANS LIMITED Hartokitola, Chandra, Kaliakoir Gazipur Dhaka 2 8961679 416223241 No No 2230 Yes No 9 Majumder Fashions Ltd. K.B. Bazar, Gazipur Sadar, Gazipur Gazipur Dhaka 1704 2 9293603 6 114 No Yes 12,4 510 No Yes 3 Majumder Garments Ltd.Plot  415, Hariharpara, Panchabati, Fatulla,",,Accord 2014,2025-09-22T21:15:12.367816,17,,23.8103,90.4125,default,very_low,['H&M'],[1.0],1,H&M,1.0,premium_fast_fashion
"DhakaDHAKA Dhaka 0 7791582 No No Yes No 1 MASCOTEX LIMITED Shataish Road, 3132, Khartail, Tongi Gazipur Dhaka 1712 2 9815041 116 No No 1600 Yes No 5 Masihata Sweaters Ltd South Panishail, BKSP, Kashimpur Gazipur Dhaka 1349 2 7788316 7162631415161","71No No 8300 Yes No 10 Mastex Industries Plot 12,13 1st and 2nd floor Blockka, Dhaka Dhaka 29893628 0 No No 11 450 Yes No 1 MastradeHelal Complex 4th-6th Floor, Plot  72",Accord 2014,2025-09-22T21:15:12.368687,17,,24.0234,90.3912,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Agrabad CA,Chittagong,BangladeshChittagong Chittagong 1919396539 116 Yes Yes 1213 700 No Yes 1 Maycs Garments Ltd.House-9, Road-1, Block-Kha, Section-6, Dhaka Dhaka 2 191349489 No No Yes No 3 Meditex Industries LimitedPlot 912, Kashimpur Road, Konabari, Gazipur Dhaka 1700 2 9297345 116 No No 16, 2000 No Yes 10 Medona Fashions Ltd.H-79,Block-M,Airport Road,Banani",,Accord 2014,2025-09-22T21:15:12.457468,18,,23.8103,90.4125,default,very_low,"['C&A', 'PVH']","[1.0, 1.0]",2,C&A,1.0,value_fast_fashion
"University, Gazipur, DhakaGazipur Dhaka 1704 88 9291513 112 No No 12 Yes No 3 Mintex Fashion Ltd. Plot 71, 72 BSCIC Industrial Area- 1702 7671466 No No Yes No 2 MIRABELLA DRESSES LTD.Plot  M  2 - 1, Road  7, Section  7,","Mirpur I  ADHAKA Dhaka 1216 2 9006747 240 14 No No 408 Yes No 1 MIRPUR GARMENTS LTDPLOT30,ROAD6,RUPNAGAR, PALLABI, MIRPUR,DHAKA-12161 116 No No 14 260 No Yes 1 Misami Garments Ltd8223 BEGUM ROKEYA SHARANI, SHEWRAPARA, MIRPURDHAKA Dhaka 2 8053418 119 No No 1200 Yes No 6 Mission FashionSurabari, Kashimpur, Gazipur 1346-",Accord 2014,2025-09-22T21:15:12.458445,18,,23.8223,90.3654,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"401800 No Yes 5MK APPARELS LTD MATSUOKA APPARELSPLOT-60, ROAD-7,WARD-4,BLOCK-4,",,Accord 2014,2025-09-22T21:15:12.458753,18,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"Kumkumary, Ashulia, Savar, Dhaka.DHAKA 1341 88 1730071333 216 No No 2000 No Yes 1 mm fashion  composite ltd 1180 Shahid Siddique Road Tongi Dhaka 92912913 No No Yes No 1 MM Knit Wear Ambagh Road, Konabari, Nilnagar Gazipur Dhaka 88 9297840 3172937 No No 172937 4250 Yes No 8 Modele De Capital Ind Ltd Talla Road, Kha-pur Fatullah, Narayangonj Narayanganj Dhaka 2 7452133 202 8172332415161","7181No No 2688 Yes No 5 MODISTE CEPZ LTDPlot No  33-36, Sector  07, Export",Accord 2014,2025-09-22T21:15:12.458837,18,,23.8103,90.4125,default,very_low,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
