factory_name,address,source,extraction_date,page_number,worker_count,latitude,longitude,geocoding_method,geocoding_confidence,identified_brands,brand_confidence,num_brands,primary_brand,max_confidence,brand_tier
"7181No No All 942 No Yes 3 Farseeing knit composite Ltd Faridpur,Telihati, Sreepur Gazipur Dhaka 1703 2 8917890 111 No No 441 No Yes 6 Farzana Fashion World Ltd.N-224A, Nur Complex, Dighir Par, D.T.",,Accord 2014,2025-09-22T21:15:11.502057,10,,24.2198,90.4125,exact_location,high,[],[],0,,0.0,unidentified
"Road, Dewanhat, Double MooringChittagong Chittagong 31 717231 No No No Yes 1 Fashion 2000 Ltd 3671 Senpara parbota Mirpur Dhaka Dhaka Dhaka 1216 2 8020125 248 110 No No 2000 No No 1 Fashion Asia Ltd.42A,Plot4957,135 Gopalpur,",,Accord 2014,2025-09-22T21:15:11.502108,10,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"Monnunagar,Tongi, GazipurGazipur Dhaka 1710 88 1833313626 1722 No No 2000 No Yes 2 Fashion Craft Knitwear Ltd. Beron,Jamgara, Ashulia,Savar, Dhaka Dhaka 1341 1734912791 111 No No 550 No No 1 FASHION FLASH LTD149, Shah Kabir Mazar Road, Azampur,",,Accord 2014,2025-09-22T21:15:11.502165,10,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Uuttara, DhakaDhaka Dhaka 1230 2 8960710 115 No No 780 No Yes 8 Fashion Forum Ltd 53, 54 Diakhali, Zamgora Asulia Savar Dhaka Dhaka 1216 2 7790733 17 No No 4000 No Yes 5 FASHION FORUM LTD IDS GroupCORPORATE OFFICE 3671 SENPARA","PARBATA  MIRPUR-10, DHAKA-1216DHAKA 1833685734 No No No No 1 Fashion FX Harvaid,Pubali, , , , , Gazipur, 0 1 No No No Yes 1 Fashion Island Ltd3851A, East Rampura, Banasree Road,",Accord 2014,2025-09-22T21:15:11.502219,10,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"DhakaDhaka 1219 2 7286074 No No No No 2 FASHION JEANS 150, shah kabir majar road, ajompur, uttara Dhaka Dhaka 1230 730056575 112 No No 350 No No 1 Fashion Knit Garments Ltd Pride 4,Karnapara,Savar Dhaka Dhaka 1340 2 7747952 5 415213148 No No 2850 Yes No 7 fashion park int. ltd Hajee Faiz Mansion Chittagong 31627137 No No No Yes 1 Fashion Step Ltd. 163, Tilargati Road, Shataish, Tongi Gazipur Dhaka 1217 981540811 116 No No 16 860 No Yes 7 Fashion Store Ltd 81 Kalmessar, Bldg 01, Board Bazar Gazipur 1704 2 9293662 116 and 1 shed Yes Yes13,4,5 and 1","shed1012 No Yes 1 Fashion TrouserChaydana, National University, Gazipur, Bangladesh.2 1 No No Yes No 2 Fashionit Company LtdHazi Hamidullah Mansion, Jamgora, Ashulia, Savar, DhakaDhaka Dhaka 1349 0 1740914035 119 No No 1350 No Yes 9",Accord 2014,2025-09-22T21:15:11.502391,10,,23.8979,90.4026,exact_location,high,[],[],0,,0.0,unidentified
"FCI BD Ltd. Plot No36-39, DEPZ, Ganokbari, SAVAR Dhaka Dhaka 2 7788228 412223241 No Yes 11 1950 Yes No 7 Fergasam BangadeshSfb, S-F 3, 1st - 3rd Floor, Chittagong Export",,Accord 2014,2025-09-22T21:15:11.588907,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Processing Zone,ChittagongChittagong Chittagong 2 31741404 14 No No 2148 No No 2 FGS Denim Wear Ltd Kathgora,Zerabo, Ashulia, Dhaka Dhaka Dhaka 1000 88 1755645606 12 No No 950 Yes No 2 Fgs Knit Wear Ltd. Beltola, Mirzanagar, Savar Dhaka Dhaka 1334 2 8913722 110 No No 650 Yes No 2 Fiat Fashion Ltd 878, 879 , Sharifpur , Gazipur Sadar , Gazipur Gazipur Dhaka 1704 2 9292751 21621 No Yes 14,5  20 600 No No 3 Fin Fashion Ltd10A, Bonomala Road,Duttapara Road, Haji",,Accord 2014,2025-09-22T21:15:11.589030,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Market, Tongi, GazipurGazipur Dhaka 1712 2 9815718 117 No No 648 No No 1 Finetex Knittwear ltd Chowdhury complex Narayanganj Dhaka 2 7643173 114 Yes No 13 750 No No 3 Finnkoli Apparels Ltd.Plot No. 18  20, Road 11, Kadmtoly 1A,",,Accord 2014,2025-09-22T21:15:11.589096,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Shyampur, DhakaDhaka Dhaka 88 4478011501 114 No No 600 No Yes 1 FIRST WEAR LIMITED.68Y, SHAGARICA ROAD, PAHARTALI,",,Accord 2014,2025-09-22T21:15:11.589135,11,,23.8103,90.4125,default,very_low,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"PAHARTALI THANA, CHITTAGONGChittagong Chittagong 4219 31 752871 No Yes 600 No No 1 Flaxen Dress Maker Ltd.Akbar Tower 51-52 Shah Kabir Mazar Road,",,Accord 2014,2025-09-22T21:15:11.589178,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Moushair, Dakkhinkhan, Dhaka, BalnladeshDhaka 1230 88 8916198 No No Yes No 3 FLOREAL INTERNATIONAL LIMITED AJAX",,Accord 2014,2025-09-22T21:15:11.589220,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"SWEATER LIMITEDZIRABO BAZAR, ASHULIA, EPZ ROAD, SAVAR,",,Accord 2014,2025-09-22T21:15:11.589239,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"DHAKA - 1341SAVAR 1713176426 113. No No 1G,1,2,3 850 No Yes 1 Florence Fashions Ltd 284.Ibrahimpur.Mirpur.Dhaka Dhaka Dhaka 1216 2 9871604 1110 Yes Yes 15, 850 No No 2 Forties Garments Ltd1001, Block-B, East Chandora, Shofipur,","Kaliakoir, Gazipu1751BangladeshGazipur Dhaka 1712 1819395977 117 No No 1144 No Yes 1 Fortis Garments LtdHolding - 1001, Block-B,Shaheed Mosharraf Hossain Road, Purba Chandora, Shafipur,Kalikoir, GazipurGazipur Dhaka 1751 88 8412042 117 No No 17 1500 No Yes 3Fountain Garments ManufactorinPlot 61 - 62, Baipal, Gizir Chat, Epz Road, Savar, DhakaDhaka Dhaka 1211 2 7702068 14 No No 1150 No No 2 Four Brothers FashionDhaka Uddan, Beribadh, Mohammad pur, DhakaDhaka Dhaka 1207 1 8125608 119 Yes Yes 19, 2000 No Yes 4 FOUR DESIGN PVT. LTD.Plot No. B359360, BSCiC Hosiery IE, Shasongaon, Enayetnagar, Fatullah,",Accord 2014,2025-09-22T21:15:11.589296,11,,23.8223,90.3654,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"NarayanganjNarayanganj Dhaka 1400 2 7672087 18 No No 11,2,3,4,5,6,7,8 250 Yes No 1Four H Apparels Ltd. 295, Jalalabad, Hathazari Road, Chittagong Chittagong Chittagong 4214 31 2584249 157 11 No No 1280 Yes No 4 Four H Fashions Ltd.778,D.T.Road, Askarabad, Double Mooring,",,Accord 2014,2025-09-22T21:15:11.589601,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ChittagongChittagong Chittagong 4224 88 1818517490 316 No No 520 No Yes 1 Four H Lingerie Ltd. BRTC Bus Depot, Baluchara Chittagong Chittagong 4335 88 258032425 21321 No No 950 No Yes 4 Four Knitwear ltd Pathantuli,Godnail,Narayangonj,1400. Dhaka 1400 7641780 1 No No 11 400 No No 1 FOUR WING LIMITED PLOT  M2, MAIN ROAD, MIRPUR-14 Dhaka Dhaka 2 9011471 119 No Yes 10,2,3 550 No Yes 4 Freedom Knitwear Ltd.Plot  B-504, Sasongaon, NARAYANGANJ,","DhakaNARAYANGANJ Dhaka 1400 88 1715393116 No No No Yes 2 French Fashions Knitting Pvt. Ltd.Plot no 117, 125-126, Adamjee EPZ, SiddhirgonjNarayanganj Dhaka 1431 88 1729098816 51421314151 No No 415 No Yes 2 Fresh Apparels Ltd449 HARIHAR PARA WEST MASDAIR, FATULLAH , NARAYANGONJ, BANGLADES.1 114 No Yes 13 300 No Yes 1 Fresh Fashion Wear638 Sharifpur, National University Gazipur SadarGazipur Dhaka No No No No 1 Fuji Knitwears Limited8, RAJUK PLOT B.B. ROAD, CHASHARA CA,",Accord 2014,2025-09-22T21:15:11.589714,11,,23.6234,90.5456,exact_location,high,"['Walmart', 'C&A']","[1.0, 1.0]",2,Walmart,1.0,value_fast_fashion
"NARAYANGANJ, BANGLADESH.NARAYANGANJ 1400 2 76413746 118 No No 700 No Yes 2 Fyne Sweaters Ltd.Degarchala, National University, Joydebpur,",,Accord 2014,2025-09-22T21:15:11.589929,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Gazipur, DhakaGazipur Dhaka 1704 88 9293505 117 No Yes 16 No Yes 3 G. K. Garments Ltd.. 89, Berulia Road, Savar, Dhaka Dhaka Dhaka 1340 2 7745622 118 No Yes 12 705 No Yes 1 G.S Garments Ltd.East Isdair, Upazila Road, Chandmari,",,Accord 2014,2025-09-22T21:15:11.589985,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Fatullah, Narayangonj1 114 No No 14 350 Yes No 1 Garib  Garib Company Ltd Vogra, Gazipur Gazipur Dhaka 1702 2 9257048 416263141 No No 3000 No Yes 9 GARMENTS EXPORT VILLAGE LTDMaa Tower KBM Road, Tongi IA Tongi,",,Accord 2014,2025-09-22T21:15:11.590041,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"GazipurGazipur Dhaka 1710 2 9814200 1110 No No 2850 No Yes 8 Garments Home Pvt. Ltd. 23412615, Bacha Meah Road Chittagong 4202 31 2513603 114 No No 14 650 Yes No 1 Gartex Garments Ltd.1731, Mostafa Hakim Collage Road, Cornel",,Accord 2014,2025-09-22T21:15:11.590102,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Hat, North Kattali,Pahartai, ChittagongChittagong Chittagong 4217 88 1812375498 114 No No 500 Yes No 2 Geebee Bangladesh Limited Karnaphali, EPZ, North Patenga Chittagong Chittagong 4204 31 2503399 112 No No All 1191 No Yes 3 Geebee Garments industries Ltd.Dhaka Export Processing Zone DEPZ,","Ganakbari, Savar, Dhaka, BangladeshDhaka 2 7790255 113 No No 505 Yes No 1 Gemtex LtdSharifpur, Maleker bari, National",Accord 2014,2025-09-22T21:15:11.590173,11,,23.85544900174724,90.26651704786505,area_match,medium,[],[],0,,0.0,unidentified
"University, Gazipur Sadar, Gazipur.54000 sq Gazipur 1700 2 9882269 116 No Yes 11, 2, 3 1200 No No 2 Generation Next Fashions Ltd Dhonaid, Earpur, Savar, Dhaka Dhaka 1341 2 682555161 6162231415161 No No 2178 Yes No 11 Genesis Fashions Ltd.2281, Tin Sarak 1st floor Luxmipura,",,Accord 2014,2025-09-22T21:15:11.590302,11,,23.8103,90.4125,default,very_low,['Next'],[1.0],1,Next,1.0,premium_fast_fashion
"JoydevpurGazipur Dhaka 2 9264012 415213141 No Yes 11,4 1000 Yes No 1 GH Haewae Co,Ltd Sector-8,Plot-19-24,CEPZ,Chittagong. Chittagong Chittagong 4223 31 800153 114 No No 3500 No No 5 Giant Apparel LtdMouza, Chandora, Jaydevpur Chow","Rasta,Joydebpur, Gazipur 1700, dying  Shafi Processing Industries LGazipur Dhaka 1700 88 1 218 No No 570 No No 4Giant KnitMouza  Chandana, Chowrasta, Joydebpur,",Accord 2014,2025-09-22T21:15:11.590370,11,,24.014924851218876,90.38268885695912,area_match,medium,[],[],0,,0.0,unidentified
"Gazipur, BangladeshGazipur Dhaka 88 7913980 21328 No No 382 No No 1 Gildan Shahriyar Fabric IndNabinagar, Chandra Road, Baipayl, Dhaka 1212 88 1755521071 No No Yes No 1 GIVENSEE GARMENTS LTD.Bishia, Kuribari, Bokran, Monipur,",,Accord 2014,2025-09-22T21:15:11.590498,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Bhabanipur, GazipurGazipur Dhaka 1749 2 8932813 11 No No 1698 No Yes 1 Glare Fashion Ltd 793120, Amtala, Katjorca, Ashulia, Dhaka 2 77925580 No No No Yes 1 Global Apparels Ltd.49, NP Kalurghat Heavy Industrial Area,","ChittagongChittagong Chittagong 4208 31 670463 118 No Yes 12 700 No Yes 1 GLOBAL ATTIRE LTDKHEJURTEK, MIRZANAGAR, PATHALIA,",Accord 2014,2025-09-22T21:15:11.590547,11,,22.248402908593334,91.80201907363387,area_match,medium,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"ASHULIA, SAVAR, DHAKADHAKA 1344 88 9611555111 No No 1810 Yes No 4 Global Fashion Garments Ltd. 89, Berulia Road, Savar, Dhaka Dhaka Dhaka 1340 2 7745621 118 No Yes 1G,1 690 Yes No 2",,Accord 2014,2025-09-22T21:15:11.590634,11,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Global Fashion Wear Ltd. Azim Group 89, Berulia Road, Tati, Savar, Dhaka Savar Dhaka 1340 7745621 0110 No No1G,1,2,3,4,5,6,7,",,Accord 2014,2025-09-22T21:15:11.687777,12,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"8,95500 Yes No 1 Global Garments Ltd.11, Kalurghat Heavy Industrial Area,",,Accord 2014,2025-09-22T21:15:11.687823,12,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ChittagongChittagong Chittagong 4208 31 670463 111 No No 1400 Yes No 2 Global MerchantsBaimail, Konabari, Kashem Cotton Mills,",,Accord 2014,2025-09-22T21:15:11.687866,12,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Konabari, JoydevpurGazipur Dhaka 88 929880809 117 No No 17 2000 Yes No 4 Global Outerwear Ltd. 89, Berulia Road, Savar, Dhaka Dhaka Dhaka 1340 2 7745623 338 No Yes 13,4,6 2100 Yes No 5 Global Shirts Ltd.49, NP Kalurghat Heavy Industrial Area,",,Accord 2014,2025-09-22T21:15:11.687936,12,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ChittagongChittagong Chittagong 4208 31 670463 218210 No Yes 13 1300 Yes No 2 Global Specialised Garments Ltd -1 Hazra Complex, 52 Sadarghat Road Chittagong Chittagong 4000 31 612694 116 Yes No 11,2,3,4,5 729 Yes No 1 Global Specialised Garments Ltd. Unit-02 12-13P Kalurghat Heavy Industrial Area Chittagong Chittagong 3343 31 622209 114 No No 2673 Yes No 2 Global Trousers Ltd.11, Kalurghat Heavy Industrial Area,",,Accord 2014,2025-09-22T21:15:11.688014,12,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ChittagongChittagong Chittagong 4208 31 670463 114 No Yes 11, 2, 3 1300 Yes No 2 Globus Garments Ltd. K S Complex, Mouchak, Kaliakoir, Gazipur. Gazipur Dhaka 1751 88 1841296483 116 Yes Yes 14 2300 No Yes 4 GLORY FASHION LIMITED181, Deger Chala Road, Choydana, National",,Accord 2014,2025-09-22T21:15:11.688075,12,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"University, Gazipur-1704Gazipur Dhaka 1704 1 No No No Yes 1 GLORY FASHION WEAR LTD.DEGERCHALA ROAD, CHHOYDANA,","NATIONAL UNIVERSITY,GAZIPURGazipur Dhaka 1704 2 88078070 No No No No 1 Glory Industries ltd7A Sholashahar Light Industries Area,",Accord 2014,2025-09-22T21:15:11.688108,12,,24.01903349726095,90.37920764277396,area_match,medium,[],[],0,,0.0,unidentified
"Baizid Bostami, NasirabadhChittagong Chittagong 88 683580 21622 No No 1750 Yes No 2 GMS Composite Sardagonj,Kashimpur Gazipur Gazipur Dhaka 1711566433 51727374757 No No 11242 Yes No 4 Gold Star Fashions Ltd B-193, Bscic, Tongi, Gazipur Gazipur Dhaka 2 9817815 117 No No 1192 No Yes 2 Gold Star Garments LTD 131 ring road Shamoly, Dhaka Dhaka 1207 2 8114128 No No No Yes 1 Golden Heights Ltd.Plot 49 NP C, Kalurghat Heavy Industrial",,Accord 2014,2025-09-22T21:15:11.688272,12,,24.0234,90.3912,exact_location,high,[],[],0,,0.0,unidentified
"AreaChittagong Chittagong 88 2571995 21621 No No 2350 Yes No 2 Golden Horizon Ltd. 53B Baizid Bostami Road, Nasirabad Chittagong Chittagong 88 682980 6182231415161 No No 4350 Yes No 4 Golden Refit Garments Ltd.589 Chirir Chala, Baghar Bazar, Bhabanipur,","GazipurGazipur Dhaka 1704 88 1711933422 51522314151 No No10,1,2,3,420,1",Accord 2014,2025-09-22T21:15:11.688335,12,,22.3589,91.8234,exact_location,high,[],[],0,,0.0,unidentified
"3040501550 No No 8 GOLDEN TIMES SWEATER  DYEING LTD. Mulaied, Mawna, chowrasta, Sreepur Gazipur Dhaka 1740 88 1714168476 116 No No 1200 No Yes 6 Goldland International Ltd.Landmark Complex , Sadhur Para , Baro","Ashulia, SavarDhaka Dhaka 1341 2 7741935 7162337455161 80  90900 No No 3GOLDMART APPARELS PVT. LTD.1643 ASADGONJ, MANIK MARKET, HAJI",Accord 2014,2025-09-22T21:15:11.688420,12,,24.2198,90.4125,exact_location,high,[],[],0,,0.0,unidentified
"AMIR ALI CHY ROAD. CHITTAGONG, Chittagong 4000 2 634346 116 No No 650 No No 1 Goldtex Garments Ltd Plot  98-100, Dhaka EPZ, Savar, Dhaka Dhaka Dhaka 2 7701086 115 No No 2300 No Yes 5 Good Rich Sweaters Ltd Palashbari, Ashulia, Savar, Dhaka Dhaka Dhaka 1349 2 7791659 21722 Yes No 10,1,2 1000 No No 2 Goumati Knitwear Talla Road Khapur, Fatullah, Narayanhonj Dhaka Dhaka 2 8878970 3142731 No No 506 Yes No 2 GOUS FASHION INDUSTRIES LTD.Block B, Plot A 67 BSCIC IA, Sagorika",,Accord 2014,2025-09-22T21:15:11.688636,12,,23.8463,90.2673,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Road, PahartaliChittagong Chittagong 4219 1713104566 21611 No No 1500 No No 2 Grameen Fabrics  Fashions Ltd.Grameen Industrial Park, Sarabo, Kas","himpur, Gazipur., Dhaka, BangladeshDhaka 1346 2 9006642 51421314151 No Yes12 21 31 41 51313 No Yes 3 Grameen Knitwear LtdPlot-102,103  126-127, DEPZ Ext-II Ganakbari, Savar, Dhaka, BangladeshDhaka Dhaka 1349 1711536078 114 No No 2563 Yes No 8 Gramtech Road 14, Sector 1 Dhaka Dhaka 1230 2 8923220 115 No No 1850 No Yes 1 gramtech knit dyeing finishin Dahorgaon Narayangonj 670756945 No No Yes No 1 Gramtech Knit Dyeing Finishing ",Accord 2014,2025-09-22T21:15:11.688691,12,,23.861125427909567,90.27163956709383,area_match,medium,[],[],0,,0.0,unidentified
"Garments Ind. Ltd.Rupgonj, Araihazar Road Narayanganj Dhaka 171 3013960 No No No No 1 Graphics Textiles Ltd. Sreerampur, Kalampur, Dhamrai DHAKA Dhaka 1351 37 720138035 51721314151 No No 3300 Yes No 10 Green Life Group Clothing Ltd.Jamgora, Gazirchot Alia Madrasa, Savar Dhaka Dhaka 2 40645 418 No No 1200 Yes No 4 GREEN LIFE KNIT COMPOSITE LTD.Tongabari , Ashulia Saver Dhaka Savar 88 1978600110 313 No No 2000 No No 4 Green Life Knittex Ltd.874, Dewan Iddress Road, Khaghara Bazar,",,Accord 2014,2025-09-22T21:15:11.688968,12,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Ashulia, Savar, DhakaDhaka Dhaka 2 40645 152433 No No No No 1 Greenland Garments Ltd. Unit-01,Hasna Tower, Kashimpur Road, Konabari,",,Accord 2014,2025-09-22T21:15:11.689010,12,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"GazipurGazipur Dhaka 1216 2 9130058 59 1512 No No 900 Yes No 3 Greenland Garments Ltd. Unit-02,Mollik Tower 6th Floor, Zoo Road, Mirpur,",,Accord 2014,2025-09-22T21:15:11.689050,12,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"Section-01, Dhaka.Dhaka Dhaka 1216 2 9130058 59 1115 No No 600 Yes No 1 GREENLIFE KNIT COMPOSITE LTD Tonggabari,, Ashulia, Dhaka Dhaka No No No No 1 Greenstone Knitwear Limited Lalpur-Fatullah-Narayanganj Narayanganj Dhaka 2 76723 116 No No No Yes 3 Gulf Knitting  Textile Ltd. 27 Road, Gazipura, Tongi Gazipur Dhaka 1720 88 1919033146 No No No No 1 H R Textiles 4 Karnapara, Savar Savar 2 77479525 21616 No No 1200 Yes No 2 H.B. Fashions Ltd.590,Colonel Jhones Road,North","Kattali,PahartoliChittagong Chittagong 4217 88 1731886203 16 No Yes 13,4,5 1600 No Yes 3 H.B. IntimatesForkan Tower,360A, Bitac Bazar,Custom Academy, Sagorica Road, South Kattali,",Accord 2014,2025-09-22T21:15:11.689139,12,,23.8979,90.4026,exact_location,high,"['Uniqlo', 'C&A']","[1.0, 1.0]",2,Uniqlo,1.0,premium_fast_fashion
"PahartaliChittagong Chittagong 4219 88 1731886203 15 No Yes 11,2,3 323 No Yes 4H.K. Apparel Chowdury Bari, Godnyle, Narayanganj-1432 2 1730020141 No No Yes No 2 H.R. Textile Mills Ltd 4, Karnapara, Savar Dhaka Dhaka 1340 0 771295255 116 No No 1650 No No 1 Habitus Fashion Ltd Gajariapara, , Bhawal Mirzappur, , Gazipur Gazipur Dhaka 1704 1 835666626 116 No No 16 370 Yes No 1 Haesong Corporation Limited Hizalhati Baroipara,Kaliakair, Gazipur Gazipur Dhaka 1750 88 1777164841 3162132 No No 6000 No Yes 7 Haesong Korea Han Complex , Bara Rangamatia, Zirabo Dhaka Dhaka 88 1713039752 115 No No 15 1840 Yes No 4 Haesong Korea-Knitting Kathgora, Zirabo, Ashulia, savar Dhaka 1341 171 3043044 113 No No 600 No No 2 Ha-meem Sportswear Ltd. 171, Tejgaon Industrial Area, Dhaka 1208 88 1 No No No Yes 1 Hamid Sweaters Ltd. 140, Dhour, Ashulia, Turag, Dhaka Dhaka Dhaka 2 7671220 1 No No 600 No No 1 Hamid Tex Fashion Ltd.203,Habir bari, Seed store bazar,",,Accord 2014,2025-09-22T21:15:11.689357,12,,23.7639,90.3889,exact_location,high,[],[],0,,0.0,unidentified
"Bhaluka,Mymensingh.Mymensingh Dhaka 88 1710940009 111 No No 1200 No Yes 1 HAMS GARMENTS LTD. South Vangnahati, Chapilapara, Sreepur Gazipur Dhaka 1740 88 1929998090 51521314253 No No 2800 Yes No 6",,Accord 2014,2025-09-22T21:15:11.689408,12,,24.2198,90.4125,exact_location,high,[],[],0,,0.0,unidentified
HAMS Garments Ltd. A Composite,"Knitting UnitHouse 72, Road  3, Block  B, Niketon Housing Society, Gulshan-1, Dhaka,",Accord 2014,2025-09-22T21:15:11.870766,13,,23.7925,90.4078,exact_location,high,"['Uniqlo', 'PVH']","[1.0, 1.0]",2,Uniqlo,1.0,premium_fast_fashion
"Bangladesh.Dhaka Dhaka 1208 9883692 1 No No 11,2,3,4 4500 Yes No 1Hams Washing  Dyeing Ltd. Hams",,Accord 2014,2025-09-22T21:15:11.870885,13,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Fashion Ltd.1 9881067 No No Yes No 1 Hamza Textiles Ltd. Noyapara, Kashimpur, Gazipur Gazipur Dhaka 2 779006067 225 13 No No 550 No No 1 Han Apparel, Ltd. D-136, 3F Savar Dhaka 1340 2 189228318 114 Yes Yes 300 Yes No 1 Hanaro Fashion Ltd 114, Baipail, Mosjid Road,","Savar, DhakaSavar Dhaka 2 2841776163 28417764 116 No No 500 No Yes 1 Hannan Fashions1155, Shahid Siddique road,Khailkur, board",Accord 2014,2025-09-22T21:15:11.870946,13,,23.858904433374107,90.27184664162147,area_match,medium,[],[],0,,0.0,unidentified
"bazar, gazipur, DhakaGazipur Dhaka 1711563140 21521 No No 1538 No Yes 3 Hannan Knit  Textiles Ltd. 505, Kalmeshor, Board Bazar, Dhaka Dhaka Dhaka 1711563140 3142131 No No 1583 Yes No 5 Hardy Associates LtdJ41, Chandra, Kaliakoir, Gazipur, House ",,Accord 2014,2025-09-22T21:15:11.871055,13,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"473 4th floor, Road 31,New DOHSMohakhal Dhaka 1 1 No No No No 1 Harry Fashions Ltd Vordoba, Valuka, Maymensingh, Mymensingh Dhaka 2 9817584 85 8142132415261",,Accord 2014,2025-09-22T21:15:11.871103,13,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
782No No 1970 Yes No 1 HASAN TANVIR FASHION WEARS LTD.397 Chandona Chowrasta Joydevpur Road,,Accord 2014,2025-09-22T21:15:11.871134,13,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Gazipur-1702, Bangladesh.Gazipur 1702 88 9256996 117 No No 1800 No Yes 10 Haseen Knit Composite Ltd. Mulaid,Mouna, Sripur, Gazipur Gazipur Dhaka 2 9565770 314 24 31 No No1,0,1,2,3","20,1,2,3 30700 No Yes 3 Hayat Fashions Ltd13, Mayakanan, P.O. Box- Basaboo, Dhaka-",Accord 2014,2025-09-22T21:15:11.871183,13,,23.8103,90.4125,district,low,[],[],0,,0.0,unidentified
"1214, Bangladesh.1 114 No No 14 330 No Yes 1 HDF App.Ltd.College Road, Joina Bazar, Telihati,Sreepur,","GazipurGazipur Dhaka 1740 88 1711590260 610 20 30 40 50 40 50 60500 No Yes 1 Hdf Apparels LimitedCollege Road, Joina Bazar, Telihati,",Accord 2014,2025-09-22T21:15:11.871259,13,,24.017332439762946,90.38409686004748,area_match,medium,['Esprit'],[1.0],1,Esprit,1.0,other_brands
"Shreepur, GazipurGazipur Dhaka 1740 2 8956993 110 No No 120 Yes No 3 hdf textile ltd. north charabag Ashulia 1 No No Yes No 1 Hela Clothing Bangledesh Ltd.Sector 01 Road 01, Plot 53-54, 66 -67,Kepz,","ChittagongCHITTAGONG 2 1710450286 13 No No 950 No Yes 2 Helicon LtdPlot  127, Dhaka EPZ Old Area, Ganakbari,",Accord 2014,2025-09-22T21:15:11.871391,13,,23.8463,90.2673,exact_location,high,[],[],0,,0.0,unidentified
"SavarDhaka Dhaka 2 7790414 113 No No 1491 Yes No 5 Hemple Rehee Mfg Co.Bd Ltd Plot23-24, Sector-6, Cep Chittagong Chittagong 4223 31 800100 114 No No 1800 Yes No 1 HI APPARELS271,DT, ROAD KADAMTALI, Chittagong,",,Accord 2014,2025-09-22T21:15:11.871498,13,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"BangaldeshChittagong Chittagong 88 2529536 114 Yes Yes 11 475 No No 3 Hi-Fashion Composite textiles Ltd. Sreechala, Bagerbazar, Joydebpur, Gazipur Gazipur Dhaka 2 678077839 51621314151 No Yes10,1,2,5 20",,Accord 2014,2025-09-22T21:15:11.871551,13,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"30 40 50650 No No 2 Hi-Tech Fashions Ltd 1290 O.R. Nizam Road, Mehedibag Chittagong 4210 31650896 116 Yes No 12,3 390 Yes No 1 HKD INTERNATIONAL CEPZ LIMITED PLOT 49-55, SECTOR 8, CEPZ Chittagong Chittagong 4214 31 740239 406 12 No No t Shared 950 No No 1 HKD OUTDOOR INNOVATIONS LTDKEPZ, Sector 02, Plot No. 45 - 50,","Chittagong, BangladeshChittagong Chittagong 88 1713163166 16, No No 1590 No Yes 1 HMN Fashion LtdHolding-1, Block-C, Shaheed Mosharraf Hossain Road, Purbo Chadora, Shafipur,",Accord 2014,2025-09-22T21:15:11.871625,13,,22.25,91.8,exact_location,high,"['H&M', 'PVH']","[1.0, 1.0]",2,H&M,1.0,premium_fast_fashion
