source,page,factory_name,file,organization,year,matched_brands,address,latitude,longitude,geocoded,brand,num_workers,district
General Facilities,,Taqwa Fabrics Ltd,Facilities Bangladesh.xlsx,,,C&A,Kewa BoherarchalaGila Beradeed  Sreepur  Gazipur,,,No,,,
General Facilities,,Rahim Textile Mills Ltd.,Facilities Bangladesh.xlsx,,,C&A,Shafipur (Kaliakoir)  Kaliakoir Gazipur Dhaka,,,No,,,
General Facilities,,TRZ Garments Industry Ltd,Facilities Bangladesh.xlsx,,,C&A,"Gacha Road, Gacha, Gazipur Sadar, Gazipur 1704, Dhaka",,,No,,,
General Facilities,,Russel Garments Ltd (Unit-2),Facilities Bangladesh.xlsx,,,Walmart,East Delpare Fatullah Narayanganj,,,No,,,
General Facilities,,Chaity Composite Ltd.,Facilities Bangladesh.xlsx,,,C&A,"Chotto Silmondi, Tripurdi, Sonargaon Narayangonj, Narayangonj 1440, Dhaka",,,No,,,
General Facilities,,Hams Garments Ltd,Facilities Bangladesh.xlsx,,,"C&A, Walmart",Dakkhin Vangnahati  Sreepur  Gazipur,,,No,,,
General Facilities,,Artistic Design Ltd,Facilities Bangladesh.xlsx,,,,232-233 Narasinghpur  Savar  DhakaAshulia,,,No,,,
General Facilities,,Tarasima Apparels Ltd.,Facilities Bangladesh.xlsx,,,Walmart,Golora Kaitta Saturia Manikganj Dhaka,,,No,,,
General Facilities,,Ananta Jeanswear Ltd.,Facilities Bangladesh.xlsx,,,,"277/2, Kabi Jashim Uddin Road, Pagar, Tongi, 1710",,,No,,,
General Facilities,,KDS Fashion Ltd,Facilities Bangladesh.xlsx,,,Walmart,253-254 Nasirabad Ia Chittagong 4211,,,No,,,
General Facilities,,Sterling Styles Ltd,Facilities Bangladesh.xlsx,,,Walmart,"Baron, Earpur Union, Ashulia Dhaka 1349",,,No,,,
General Facilities,,Dhaka Garments & Washing Ltd.,Facilities Bangladesh.xlsx,,,C&A,Dakkhin Vangnahati 1704 Sreepur Gazipur Gazipur,,,No,,,
General Facilities,,Fountain Garments Manufacturing Ltd.,Facilities Bangladesh.xlsx,,,Primark,61-62 Gazirchat Depz Road Baipail Ashulia Savar Dhaka Dhaka,,,No,,,
General Facilities,,Evince Textiles Ltd,Facilities Bangladesh.xlsx,,,C&A,"Shirirchala, Bhabanipur 1704 Joydevpur Gazipur Gazipur",,,No,,,
General Facilities,,Russel Washing Plant,Facilities Bangladesh.xlsx,,,,37 Esha Khan Road Hazigonj Narayangonj,,,No,,,
General Facilities,,MAGPIE KNITWEAR LTD,Facilities Bangladesh.xlsx,,,C&A,"Plot No 141, Yarpur, Zirabo, Savar, Dhaka, 1341",,,No,,,
General Facilities,,Haesong Korea Ltd.,Facilities Bangladesh.xlsx,,,Walmart,"Han Complex, Bara Rangamatia, Zirabo, Savar, Dhaka, Bangladesh",,,No,,,
General Facilities,,Metro Knitting & Dyeing Mills Ltd (Factory-01),Facilities Bangladesh.xlsx,,,,"Ramarbag, Kutubpur, Fatullah, Narayangonj, Narayangonj, Narayangonj, Bangladesh",,,No,,,
General Facilities,,Pimkie Apparels Ltd.,Facilities Bangladesh.xlsx,,,Walmart,"328 Tongi I/A, Gazipur",,,No,,,
General Facilities,,Haesong Korea Ltd (Knitting Unit),Facilities Bangladesh.xlsx,,,,"Kathgora, Zirabo, Ashulia, Dhaka-1341",,,No,,,
General Facilities,,Labonno Screen Print Limited,Facilities Bangladesh.xlsx,,,C&A,"Norshinghpur, 1212, Dhaka, Bangladesh",,,No,,,
General Facilities,,Ananta Huaxiang Ltd.,Facilities Bangladesh.xlsx,,,Primark,"Plot H2-H4, 222, 223 Adamjee EPZ, Narayongonj",,,No,,,
General Facilities,,Newage Garments Ltd / Keilock Newage Bangladesh Ltd / Newage Apparels Ltd (Woven,Facilities Bangladesh.xlsx,,,C&A,"Nischintopur, Ashulia, 1341, Dhaka, Bangladesh",,,No,,,
General Facilities,,Newage Textiles Ltd,Facilities Bangladesh.xlsx,,,C&A,"Gurai Mominnnagar, Mirzapur, 1941, Tangail, Bangladesh",,,No,,,
General Facilities,,Echotex Ltd,Facilities Bangladesh.xlsx,,,,"Ward no. 7. Holding no. A-30, Chandra, Palli Biddut, Kaliakair, Bangladesh",,,No,,,
General Facilities,,Knit Concern Ltd.,Facilities Bangladesh.xlsx,,,,"62 Water Works Road, Godnail, Narayangonj-1400, Bangladesh.",,,No,,,
General Facilities,,ANAM Clothing Limited.,Facilities Bangladesh.xlsx,,,C&A,"110, Khortoil, Sataish Road,Gazipura, 1712, Gazipur, Bangladesh",,,No,,,
General Facilities,,Apparel Wet Processing Ltd.,Facilities Bangladesh.xlsx,,,,"Meherabari, Hazi Bazar, Valuka, Mymenshing.",,,No,,,
General Facilities,,Nafa Apparels Ltd.,Facilities Bangladesh.xlsx,,,"C&A, Walmart","Hizalhati, Baroipara, Kaliakoir, 1750, Gazipur, Bangladesh",,,No,,,
General Facilities,,Vision Embroidery Ltd,Facilities Bangladesh.xlsx,,,C&A,"B/49, Purbo Rajashan, 1340, Dhaka, Bangladesh",,,No,,,
General Facilities,,Shasha Denims Ltd.,Facilities Bangladesh.xlsx,,,C&A,Plot #184-193 & 277 DEPZ Extension Saver Dhaka,,,No,,,
General Facilities,,AKH Knitting and Dyeing Ltd.,Facilities Bangladesh.xlsx,,,Walmart,92 Raj Phulbaria Tetuljhora Savar Dhaka 1347,,,No,,,
General Facilities,,Organic Jeans Ltd.,Facilities Bangladesh.xlsx,,,,"Plot No. A/1 & 2 Block B, BSCIC I/A, Fauzdarhat, Sagarika Road, Chittagong – 4219",,,No,,,
General Facilities,,Peacock Garments and Print,Facilities Bangladesh.xlsx,,,,"Holding#227/1, Block-A, Word-04, Vangnahti, Madrasha Road, Sreepur, Gazipur., 1700, Dhaka, Bangladesh",,,No,,,
General Facilities,,Fair Design Printing,Facilities Bangladesh.xlsx,,,,"Shi-140/1, Chandpara, Bason Sorok Gazipur Dhaka 1704 Bangladesh",,,No,,,
General Facilities,,Mega Yarn Dyeing Mills Ltd. & Mega Fashion Wear Ltd,Facilities Bangladesh.xlsx,,,C&A,"Sardagonj, Gavindabari, Kashimpur Gazipur Gazipur Dhaka 1349",,,No,,,
General Facilities,,Paradise Washing Plant Limited,Facilities Bangladesh.xlsx,,,,"123 Kobi Jashimuddin Road, Pagar Tongi Gazipur zila Bangladesh",,,No,,,
General Facilities,,Divine Design Ltd.,Facilities Bangladesh.xlsx,,,,"Plot 12/13 (3rd Floor), BSCIC Industrial Estate Road, BSCIC Industrial Estate, Kalurghat, Chandgaon, Chattogram-4212",,,No,,,
General Facilities,,Babylon Garments Ltd.,Facilities Bangladesh.xlsx,,,,"Holding # 30/1 Plot# 2-B/1 Darus Salam Road Mirpur Section -1, Dhaka, Dhaka, Bangladesh",,,No,,,
General Facilities,,Karim Textiles Ltd,Facilities Bangladesh.xlsx,,,,"Noorbagh, Kaliakoir Gazipur Dhaka 1704",,,No,,,
General Facilities,,Argon Denims Limited,Facilities Bangladesh.xlsx,,,C&A,"Beraiderchala,Sreepur, Gazipur, Bangladesh Gazipur Dhaka 1704",,,No,,,
General Facilities,,Ashique Dress Design Ltd.,Facilities Bangladesh.xlsx,,,,"Ashique Complex, 43, Chalabon, Azampur, Uttra Dhaka Dhaka 1230",,,No,,,
General Facilities,,Shin Shin Apparels Ltd,Facilities Bangladesh.xlsx,,,Walmart,"Dag. R.S. 228, J.L. 73, Gorat, East Norshinghapur, Zirabo Dhaka Dhaka 1341",,,No,,,
General Facilities,,Mondol Intimates Ltd,Facilities Bangladesh.xlsx,,,Walmart,"Shirir Chala, Bagherbazar Gazipur Dhaka 1740",,,No,,,
General Facilities,,Nz Fabrics Ltd,Facilities Bangladesh.xlsx,,,"C&A, Primark","Balaika, Vulta Narayanganj Narayanganj",,,No,,,
General Facilities,,Noman Terry Towel Mills Ltd.,Facilities Bangladesh.xlsx,,,C&A,Purbo Vawal Mirzapur. Joydevpur Gazipur Dhaka 1703,,,No,,,
General Facilities,,Aboni Fashions Ltd,Facilities Bangladesh.xlsx,,,"Primark, Walmart","Plot # 23-24, Union: Tetulzhora Hemayetpur, Savar  Dhaka",,,No,,,
General Facilities,,THE ROSE DRESSES LTD,Facilities Bangladesh.xlsx,,,C&A,"JAMGORA, DIAKHALI, ASHULIA, SAVAR - 1349 GAZIPUR (DHAKA)",,,No,,,
General Facilities,,Acs Textiles & Towel (Bangladesh),Facilities Bangladesh.xlsx,,,,Tetlabo Ward 3 Parabo Narayangonj Rupgonj 1460,,,No,,,
General Facilities,,Z & Z Intimates LTD.,Facilities Bangladesh.xlsx,,,C&A,"Plot # 1-3, Road # 02 Factory Bay CEPZ Chittagong",,,No,,,
General Facilities,,Karooni KnitCompositeLimited,Facilities Bangladesh.xlsx,,,,"Ratanpur, Shafipur, Kaliakair, Gazipur",,,No,,,
General Facilities,,DNV Clothing Ltd.,Facilities Bangladesh.xlsx,,,C&A,"PlotNo. 100-101, AdamjeeEPZ, Siddhirgonj, Narayangonj",,,No,,,
General Facilities,,Vertex Wear Limited,Facilities Bangladesh.xlsx,,,,"Varari (Ground, 1st & 3rd Floor), Post: Rajfulbaria, Tetuljhora, Savar, Dhaka-1340.",,,No,,,
General Facilities,,A.M. Design Ltd.,Facilities Bangladesh.xlsx,,,,"Dhaka - Ashuliya Highway, Diakhali, Beron, Jamgora, Ashulia, Savar, Dhaka - 1341",,,No,,,
General Facilities,,Moon Readywears Ltd.,Facilities Bangladesh.xlsx,,,C&A,"Ashulia DEPZ Road, Beron, Jamgora, Ashulia, Savar, Dhaka - 1341",,,No,,,
General Facilities,,Vintage Denim Apparels Ltd.,Facilities Bangladesh.xlsx,,,C&A,"(3rd Floor), Ansar Road, Boherarchala, Sreepur, Gazipur-1740",,,No,,,
General Facilities,,Oasis Fashion Ltd unit-2,Facilities Bangladesh.xlsx,,,,Kashem Complex ; Gacha Roard ; Gazipur Dhaka,,,No,,,
General Facilities,,Apex Spinning & Knitting Mills Ltd.,Facilities Bangladesh.xlsx,,,,"Apex Holdings Ltd. Building, Apex Road, Chandra (Horinhati), Kaliakair, Gazipur-1751",,,No,,,
General Facilities,,Rumana Fashion Ltd.,Facilities Bangladesh.xlsx,,,"C&A, Walmart","Chayadana, National University, Gacha, Gazipur-1704",,,No,,,
General Facilities,,Sterling Denims Ltd.,Facilities Bangladesh.xlsx,,,,"Dhaka-Aricha Highway, Dhania, Nayarhat, Ashulia, Savar, Dhaka - 1344",,,No,,,
General Facilities,,STERLING APPARELS LTD,Facilities Bangladesh.xlsx,,,Walmart,"Beron, Earpur Union, Ashulia, 1349, Dhaka",,,No,,,
General Facilities,,Masco Cottons Ltd.,Facilities Bangladesh.xlsx,,,C&A,"Plot 44, Dhaka Mymensingh Highway (Kazi Muzammel Haque Road), East Gazipura, Tongi, Gazipur-1712",,,No,,,
General Facilities,,Tusuka Trousers Ltd.,Facilities Bangladesh.xlsx,,,,"(8th Floor), Neelnagar, Konabari, Gazipur-1346",,,No,,,
General Facilities,,BEA-CON Knitwear Ltd. (Factory-2),Facilities Bangladesh.xlsx,,,,"BEA-CON Bhaban, Minister Bari Road, South Salna, Joydebpur, Gazipur-1703",,,No,,,
General Facilities,,Laila Styles Ltd.,Facilities Bangladesh.xlsx,,,,"Bhawal Mirzapur Road, Bahadurpur Shikder Bari, Gazipur Sadar, Gazipur-1703",,,No,,,
General Facilities,,Mawna Fashions Ltd.,Facilities Bangladesh.xlsx,,,Walmart,"Shishu Palli Road, Satir Bazar, DBL More,Tepirbari, Sreepur, Gazipur-1740",,,No,,,
General Facilities,,Elite Garments Industries Ltd.,Facilities Bangladesh.xlsx,,,,"Kamarjuri Road, Bade Kalmeshwar, Gacha, Gazipur-1704",,,No,,,
General Facilities,,Fakhruddin Textile Mills Ltd.,Facilities Bangladesh.xlsx,,,,"Gorgoria Masterbari, Kewa, Sreepur, Gazipur-1740",,,No,,,
General Facilities,,Union Sportswear Ltd.,Facilities Bangladesh.xlsx,,,,"Plot 116, Morkun Link Road, Pagar, Morkun, Tongi, Gazipur-1710",,,No,,,
General Facilities,,Apex Textile Printing Mills Ltd.,Facilities Bangladesh.xlsx,,,,"Apex Holdings Ltd. Building, Apex Road, Chandra (Horinhati), Kaliakair, Gazipur-1751",,,No,,,
General Facilities,,Sharmin Apparels Ltd.,Facilities Bangladesh.xlsx,,,Primark,"Dhaka - Ashulia Road, Narashinghapur, Ashulia, Savar, Dhaka - 1341",,,No,,,
General Facilities,,MG Shirtex Ltd.,Facilities Bangladesh.xlsx,,,,"Plot 31/1 (5th Floor), Joydebpur Road, Laxmipura, Joydebpur, Gazipur-1700",,,No,,,
General Facilities,,Utah Knitting & Dyeing Ltd.,Facilities Bangladesh.xlsx,,,"C&A, Walmart","Bokran Monipur, Bhabanipur, Mirzapur Gazipur, Dhaka, 1749, Bangladesh.",,,No,,,
General Facilities,,Southern Garments Ltd.,Facilities Bangladesh.xlsx,,,,"Holding No. 01/367/1, Road - 1, Dewan Idris Road, Block - V, Zirabo, Ashulia, Savar, Dhaka - 1341",,,No,,,
General Facilities,,Vintage Garments Ltd.,Facilities Bangladesh.xlsx,,,,"06/43/5, Road - 11, Buri Para Road, Block - L, East Narasinghapur, Yearpur, Savar, Dhaka - 1341",,,No,,,
General Facilities,,STERLING CREATIONS LTD,Facilities Bangladesh.xlsx,,,C&A,"BARON, EARPUR UNION, ASHULIA, SAVER, 1341, DHAKA",,,No,,,
General Facilities,,Vision Garments Ltd.,Facilities Bangladesh.xlsx,,,C&A,"B-47, Birulia Road, East Rajashan, Savar, Dhaka - 1340",,,No,,,
General Facilities,,Mohammadi Fashion Sweaters Ltd.,Facilities Bangladesh.xlsx,,,Walmart,"KA-52/A (Ground Floor), Khapara Road, Khilkhet, Dhaka - 1229",,,No,,,
General Facilities,,Meghna Knit Composite Ltd.,Facilities Bangladesh.xlsx,,,C&A,"Eco Textile Mills Road, Gilar Chala, Sreepur, Gazipur-1740",,,No,,,
General Facilities,,MONTRIMS LTD.,Facilities Bangladesh.xlsx,,,C&A,"Mouchak, Kaliakoir, Gazipur - Gazipur - 1751 - Gazipur",,,No,,,
General Facilities,,REEDISHA KNITEX LIMITED,Facilities Bangladesh.xlsx,,,,"Dhanua, Nayanpur,Seerpur, Gazipur,Bangladesh Gazipur Gazipur - Gazipur",,,No,,,
General Facilities,,SOUTH EAST TEXTILES (PVT.) LIMITED,Facilities Bangladesh.xlsx,,,,"Gorai, Mirzapur, Tangail Gazipur Gazipur - Gazipur",24.0968362,90.152345,Yes,,,
General Facilities,,BABYLON PRINTERS LTD,Facilities Bangladesh.xlsx,,,,"67, Kandi Bailarpur, Harindhara, Tetuljora, Hemayetpur, Savar - Savar - 1340 - DHAKA",,,No,,,
General Facilities,,M.N.S GARMENTS PRINTING UNIT-1,Facilities Bangladesh.xlsx,,,,"HOUSE# 12, ROAD# 3, BLOCK# B, SUMONERTAK,TURAG, DHAKA - DHAKA - 1230 - DHAKA",,,No,,,
General Facilities,,HA-MEEM DENIM LIMITED,Facilities Bangladesh.xlsx,,,C&A,"Mawna, Sreepur, - Gazipur - 1740 - Gazipur",24.2479709,90.427517,Yes,,,
General Facilities,,KDS APPARELS LTD,Facilities Bangladesh.xlsx,,,Primark,"251-252, NASIRABAD I/A, BAIZID BOSTAMI ROAD, CHITTAGONG",,,No,,,
General Facilities,,Robintex (Bangladesh) Limited,Facilities Bangladesh.xlsx,,,,"Vulta, Rupganj-1462,, Narayanganj, , 1462",,,No,,,
General Facilities,,Spring Trade Ltd.,Facilities Bangladesh.xlsx,,,,"BKSP, Plot#42, Konapara, Tenguri, Zirani Baza Savar Dhaka 1349 Bangladesh",,,No,,,
General Facilities,,Executive Hi Fashion Ltd,Facilities Bangladesh.xlsx,,,C&A,Shirirchala Bhobanipur Gazipur Sadar Gazipur Bangladesh,,,No,,,
General Facilities,,SQ CELSIUS LIMITED-UNIT-1,Facilities Bangladesh.xlsx,,,C&A,"BERAIDERCHALA, KEOWA,MAWNA, SREEPUR 1740, GAZIPUR",,,No,,,
General Facilities,,Denim Expert Limited,Facilities Bangladesh.xlsx,,,,"Plot #96-100, Sector #3, Kepz, North Patenga  Chittagong",,,No,,,
General Facilities,,FAKIR KNITWEARS LTD.,Facilities Bangladesh.xlsx,,,C&A,"KAYEMPUR, FATULLAH 1400 Narayanganj",,,No,,,
General Facilities,,MILLENNIUM TEXTILES ( SOUTHERN ) LTD,Facilities Bangladesh.xlsx,,,,"Bara Rangamatia, Zirabo, Ashulia , Savar  Dhaka",,,No,,,
General Facilities,,Time Sweater Ltd.,Facilities Bangladesh.xlsx,,,,"Kutubail, Katherpul, Fatulla, 1400 Naranyanganj",,,No,,,
General Facilities,,Baridhi Garments Ltd.,Facilities Bangladesh.xlsx,,,,"SFB#7, Comilla EPZ, Comilla-3500. Comilla  Dhaka",,,No,,,
General Facilities,,Simba Fashions Limited,Facilities Bangladesh.xlsx,,,"Primark, Walmart","SSFB-03, Adamjee EPZ, Siddirgonj Narayanganj",,,No,,,
General Facilities,,MG Niche Flair Limited (Unit-2) Ltd,Facilities Bangladesh.xlsx,,,,"H-240, Bhuyanpara, Siddirgonj, Narayangonj 1430 Narayangonj",,,No,,,
General Facilities,,Natural Denims Ltd.,Facilities Bangladesh.xlsx,,,"C&A, Primark","Plot No. 531-532, Tongabari, Ashulia, Savar, Dhaka, Dhaka, 1341",,,No,,,
General Facilities,,MASCOTEX LIMITED,Facilities Bangladesh.xlsx,,,,"Shataish Road, 31/32, Khartail, Tongi 1712 Gazipur",,,No,,,
General Facilities,,Merimo Limited,Facilities Bangladesh.xlsx,,,C&A,"Plot # 25-26, Sector: 6, EXPORT PROCESSING ZONE  Chittagong",,,No,,,
General Facilities,,ABM Fashions Ltd.,Facilities Bangladesh.xlsx,,,Walmart,"1143 & 1145 , Konabari, Kashimpur Road, Gazipur. 1751 Gazipur",,,No,,,
General Facilities,,Safaa Sweaters Ltd,Facilities Bangladesh.xlsx,,,C&A,"Begumpur, Bokran, Monipur, Gazipur Sadar, Gazipur, Dhaka",,,No,,,
General Facilities,,KC Lingerie,Facilities Bangladesh.xlsx,,,,"57/1, Water Works Road, Godnail 1400 Naranyanganj",,,No,,,
General Facilities,,Interstoff Clothing Ltd.,Facilities Bangladesh.xlsx,,,,"Kalameshwer, National University, Board Bazer 1704 Gazipur",,,No,,,
General Facilities,,JM Fabrics Ltd.,Facilities Bangladesh.xlsx,,,C&A,"South Nayapara, 6 No Dogri, Bhawal, Mirzapur 1740 Gazipur",,,No,,,
General Facilities,,Comptex Textiles Ltd,Facilities Bangladesh.xlsx,,,,"Vulta, Rupgonj 1460 Narayanganj",,,No,,,
General Facilities,,RUSSEL GARMENTS,Facilities Bangladesh.xlsx,,,C&A,"Osman Tower, 56/1, S.M. Maleh Road, Narayanganj  Narayanganj",,,No,,,
General Facilities,,Debonair Limited Unit-2,Facilities Bangladesh.xlsx,,,C&A,"Plot # 356, Shorifpur, Ozarpara, National University, Joydebpur  Gazipur",,,No,,,
General Facilities,,MERIM CO. LTD,Facilities Bangladesh.xlsx,,,C&A,"PLOT # 4-6, SECTOR # 6/A, CEPZ  Chittagong",,,No,,,
General Facilities,,Nafisa Apparels Limited,Facilities Bangladesh.xlsx,,,,"Plot No: - A-9/10/11, BSCIC I/A, Kalurghat, Chandgaon, Chittagong. 3343 Chittagong",,,No,,,
General Facilities,,ABA Fashions Ltd.,Facilities Bangladesh.xlsx,,,Walmart,"Plot 521/1 (Ground Floor), Gacha Road, Gacha, Gazipur-1704",,,No,,,
General Facilities,,MG Niche Stitch Limited,Facilities Bangladesh.xlsx,,,,"Plot No-3929, Dogri, Mirjapur, Gazipur. Gazipur",,,No,,,
General Facilities,,EXPRESS WASHING AND DYEING LIMITED,Facilities Bangladesh.xlsx,,,Primark,"144,147,148,152,154 Narashinghpur, Ashulia Savar, Dhaka-1341 Dhaka Dhaka 1341",,,No,,,
General Facilities,,Libas Textiles Limited,Facilities Bangladesh.xlsx,,,,"Nishchintapur, Mouchak, Kaliakoir, Gazipur. Gazipur Dhaka",,,No,,,
General Facilities,,Panorama Washing Co. Ltd,Facilities Bangladesh.xlsx,,,C&A,"Kodda-Nandun, Nawzor,Gazipur. Gazipur Dhaka 1702",,,No,,,
General Facilities,,SIM FABRICS LTD.,Facilities Bangladesh.xlsx,,,,"Thakurbariteac, Masumabad, Bhulta, Rupganj, Narayanganj.  Dhaka 1462",,,No,,,
General Facilities,,Raidha Collections Ltd,Facilities Bangladesh.xlsx,,,,"Raidha Collections Ltd,Zamirdia,Valuka, Mymensingh,Bangladesh. Mymensingh Dhaka 2240",,,No,,,
General Facilities,,MERCER DESIGN TEX LTD,Facilities Bangladesh.xlsx,,,,"Bangabandhu Road, Tongabari, Ashulia, Savar Ashulia Dhaka",,,No,,,
General Facilities,,NSN Printing & Packaging (Pvt.) Ltd.,Facilities Bangladesh.xlsx,,,,"1/8, Khortoil, Sataish Road, Tongi  Dhaka",,,No,,,
General Facilities,,KNIT CONCERN PRINTING UNIT,Facilities Bangladesh.xlsx,,,,"House#274, Road#08, Block#B, Enayetnagar, Siddhirganj-Narayanganj Narayanganj Dhaka",,,No,,,
General Facilities,,TRU FABRICS LTD,Facilities Bangladesh.xlsx,,,,"01 Noapara, Tarabo; Rupganj PS; Narayanganj-1460",,,No,,,
General Facilities,,Shepherd Industries Ltd,Facilities Bangladesh.xlsx,,,C&A,"Kathali, Bhaluka, Mymensingh-2240  Mymensingh 2240",,,No,,,
General Facilities,,Hamid Fabrics Ltd.,Facilities Bangladesh.xlsx,,,,"Shilmandi, Pachdona, Narsingdi sadar,
Narsingdi Narsingdi Dhaka",,,No,,,
General Facilities,,SISTER DENIM COMPOSITE LTD,Facilities Bangladesh.xlsx,,,C&A,"Karardi,Shibpur,Narsingdi Narshingdi Dhaka 1620",,,No,,,
General Facilities,,Best Wool Sweaters Ltd,Facilities Bangladesh.xlsx,,,,"Jarun, Kanabari, Gazipur, Dhaka Gazipur",,,No,,,
General Facilities,,ILMEEYAT APPARELS LIMITED,Facilities Bangladesh.xlsx,,,C&A,"Jamirdia, Valuka, Mymensingh Mymensingh 1703 Dhaka",,,No,,,
General Facilities,,PANORAMA APPARELS LTD.,Facilities Bangladesh.xlsx,,,C&A,"Vogra (Basan Sarak), P.O-national University, Sadar Gazipur",,,No,,,
General Facilities,,MOMTEX EXPO LTD.,Facilities Bangladesh.xlsx,,,,"South Kongsardi Panchdona, Narsingdi,1603",,,No,,,
General Facilities,,Metro Knitting & Dyeing Mills Ltd (Factory-02),Facilities Bangladesh.xlsx,,,Primark,"Charabag, Ashulia, Savar Dhaka 1340 Dhaka",23.885926,90.3108332,Yes,,,
General Facilities,,Yunusco (BD) Limited,Facilities Bangladesh.xlsx,,,Primark,"Plot #224-233, Adamjee EPZ Shiddirgonj, Narayangonj, Dhaka, Dhaka, Bangladesh",,,No,,,
General Facilities,,EDISON FOOTWEAR LTD,Facilities Bangladesh.xlsx,,,,"J L NO- 05, MIRZAPUR, GAZIPUR SADAR 1700, GAZIPUR",,,No,,,
General Facilities,,BENGAL SHOE INDUSTRIES LTD UNIT 02,Facilities Bangladesh.xlsx,,,,"22, RAHALIA, RAIPUR, LAKSHIPUR 3711, LAKSHIPUR",,,No,,,
General Facilities,,HEED HANDICRAFTS,Facilities Bangladesh.xlsx,,,,"PLOT # B/17, BSCIC INDUSTRIAL, TONGI , GAZIPUR -1710, BANGLADESH 1710, GAZIPUR",,,No,,,
General Facilities,,DRESSMEN GARMENTS LTD.,Facilities Bangladesh.xlsx,,,,"PALLAIRANI, SAVAR - TANGAIL, CONNECTING ROAD, BHATARIA, SHAHBAJPUR, KALIAKAIR 1750, GAZIPUR",,,No,,,
General Facilities,,TARGET FINE-WEAR INDUSTRIES LTD.,Facilities Bangladesh.xlsx,,,,"BOARD BAZAR, TONGI 1740, GAZIPUR",23.9654361,90.3804381,Yes,,,
General Facilities,,Paragon Ceramic Industries Ltd.,Facilities Bangladesh.xlsx,,,,Paragon Ceramic Factory Dogori (Nayapara) Mirzapur Gazipur Sadar Gazipur-1700 Bangladesh Gazipur Sad Gazipur,,,No,,,
General Facilities,,BD CREATION,Facilities Bangladesh.xlsx,,,,"28-29, PUBAIL-JOYDEVPUR ROAD, MAIZGAON, PUBAIL, GAZIPUR, 1721, GAZIPUR",,,No,,,
General Facilities,,Karupannya Rangpur Ltd.,Facilities Bangladesh.xlsx,,,,"Lahirirhat Weaving Factory; Badargonj Road, Lahirirhat, Rangpur, Bangladesh. 8100sqm Rangpur",,,No,,,
General Facilities,,Apex Fashion Wear Ltd,Facilities Bangladesh.xlsx,,,,"B-50/3, Kalampur, Kaliakoir, Gazipur",,,No,,,
General Facilities,,Akij Textile Mills Ltd.,Facilities Bangladesh.xlsx,,,C&A,"73 Dilkusha C/A, Akij Chamber, Dhaka",,,No,,,
General Facilities,,Arkay Knit Dyeing Mills Ltd,Facilities Bangladesh.xlsx,,,,"Zeerani Bazar, Kashimpur, Joydebpur, Gazipur, Gazipur - Bangladesh",,,No,,,
General Facilities,,Ayesha Washing Limited,Facilities Bangladesh.xlsx,,,,"Jamgara, Ashulia, Savar, Dhaka Gazirchat Alia Madrasha DHAKA",,,No,,,
General Facilities,,MG Knit Flair (was MOHAMMADI KNIT STAR),Facilities Bangladesh.xlsx,,,C&A,"1/219, Mahona Bhabanipur Gazipur Sador, Dhaka Gazipur",,,No,,,
General Facilities,,Apex Lingerie Limited,Facilities Bangladesh.xlsx,,,C&A,"CHANDORA, KALIAKOIR 0 GAZIPUR",,,No,,,
General Facilities,,SQ Birichina Limited,Facilities Bangladesh.xlsx,,,C&A,"Beraiderchala, Keowa, Maona, Sreepur, Gazipur, Dhaka, Mymenshing, 1740",,,No,,,
General Facilities,,Ananta Casualwear Ltd.,Facilities Bangladesh.xlsx,,,,"Kunia, Targach, K.B Bazar, Gazipur",,,No,,,
General Facilities,,Dekko Designs Ltd.,Facilities Bangladesh.xlsx,,,"C&A, Primark","Narsinghapur, Ashulia, Savar, Dhaka, 1341 Dhaka, Bangladesh",,,No,,,
General Facilities,,Intimate Creations Limited,Facilities Bangladesh.xlsx,,,C&A,"Plot- 62-63, Sector-07, South Halishahar, Chittagong Export Processing Zone (CEPZ), Chittagong, Bangladesh",,,No,,,
General Facilities,,ASWAD COMPOSITE MILLS LTD. ( U-2),Facilities Bangladesh.xlsx,,,,"Kabirpur, Ashulia, Savar Savar",,,No,,,
General Facilities,,Four H Fashions Ltd.,Facilities Bangladesh.xlsx,,,,"2852/A Chandgaon I/A, Mohora, Kalurghat, Chandgaon Chattogram",,,No,,,
General Facilities,,NRG Composite Yarn Dyeing,Facilities Bangladesh.xlsx,,,,"Jamirdia Masterbari,Valuka Mymensingh 2240",,,No,,,
General Facilities,,BANDO DESIGN LIMITED,Facilities Bangladesh.xlsx,,,,"Purbo Narsinghpur, Ashulia,, Dhaka",,,No,,,
General Facilities,,Aboni Knitwear Ltd,Facilities Bangladesh.xlsx,,,Primark,"Plot No - 169,170,171,195,196,200 Tetulzhora Union,Hemayetpur, Savar, Dhaka, Bangladesh",,,No,,,
General Facilities,,"MASCO INDUSTRIES LTD
(KNITTING UNIT)",Facilities Bangladesh.xlsx,,,,"Kendua,Kanchan,Rupgonj,Narayangonj, Bangladesh",,,No,,,
General Facilities,,Russel Apparels,Facilities Bangladesh.xlsx,,,,"Katha;I, Valuka, Mymensingh 2240",,,No,,,
General Facilities,,DHAKA BEIJING DYEING & WEAVING INDUSTRY LTD.,Facilities Bangladesh.xlsx,,,C&A,"69-70, DHAKA EXPORT PROCESSING ZONE (OLD), GANAKBARI, SAVAR, DHAKA",,,No,,,
